IDFolio,IDPersona,AgnoNacimiento,IDSexo,IDRelacionJefeHogar,IDEstudios,IDLugarEstudios,IDTituloProfesional,IDActividad,trabajaEnCasa,frecuenciaTrabajoCasaId,IDJornadaTrabajo,IngresoLiquido,IDTipoIngreso,Observaciones,EfectuaViajes,NumeroViajes,Factor,noviaja,ademasTrabaja,ademasEstudia
64044022,6,1952,2,3,4,0,0,12,0,0,0,0,0,Sin Observación,0,0,19.95552223246421,0,0,0
64045002,1,1958,1,0,4,0,0,9,0,0,0,250000,1,Sin Observación,1,4,19.95552223246421,0,1,0
64045009,1,1958,1,0,3,0,0,4,0,0,1,450000,1,Sin Observación,1,2,19.95552223246421,0,0,0
64045009,2,1961,2,1,3,0,0,11,0,0,0,0,0,Sin Observación,1,4,19.95552223246421,0,0,0
64045009,3,1983,1,2,4,0,0,3,0,0,1,375000,1,Sin Observación,1,2,19.95552223246421,0,0,0
64045009,4,1992,1,2,4,0,0,4,0,0,1,250000,1,Sin Observación,1,2,19.95552223246421,0,0,0
64045009,5,1994,1,2,6,6,0,14,0,0,0,0,0,Sin Observación,1,4,19.95552223246421,0,0,0
64045010,1,1968,1,0,3,0,0,4,0,0,1,250000,1,Sin Observación,1,2,19.95552223246421,0,0,0
64045010,2,1963,2,1,3,0,0,6,0,0,1,160000,1,Sin Observación,1,4,19.95552223246421,0,0,0
64045010,3,1992,2,2,4,0,0,4,0,0,1,250000,1,Sin Observación,1,3,19.95552223246421,0,0,0
64045010,4,2009,2,3,2,3,0,14,0,0,0,0,0,Sin Observación,1,2,19.95552223246421,0,0,0
64045013,1,1958,2,0,3,0,0,3,0,0,2,325000,1,Sin Observación,1,4,19.95552223246421,0,0,0
64045013,2,1987,2,2,4,0,0,4,0,0,1,250000,1,Sin Observación,1,2,19.95552223246421,0,0,0
64045013,3,1986,2,2,4,0,0,4,0,0,1,325000,1,Sin Observación,1,2,19.95552223246421,0,0,0
64045013,4,2009,2,3,2,3,0,14,0,0,0,0,0,Sin Observación,1,2,19.95552223246421,0,0,0
64045022,1,1961,2,0,3,0,0,11,0,0,0,0,0,Sin Observación,0,2,19.95552223246421,0,0,0
64045022,2,1982,2,2,4,0,0,4,0,0,1,250000,1,Sin Observación,1,2,19.95552223246421,0,0,0
64045022,3,1998,2,3,3,4,0,14,0,0,0,0,0,Sin Observación,1,2,19.95552223246421,0,0,0
64045022,4,1998,2,3,3,4,0,14,0,0,0,0,0,Sin Observación,1,2,19.95552223246421,0,0,0
64053003,1,1968,1,0,4,0,0,4,0,0,1,450000,1,Sin Observación,1,6,19.95552223246421,0,0,0
64053003,2,1970,2,1,5,0,1,4,0,0,1,450000,1,Sin Observación,1,4,19.95552223246421,0,0,0
64053003,3,1995,2,2,6,6,0,14,0,0,0,0,0,Sin Observación,1,2,19.95552223246421,0,0,0
64053003,4,1997,1,2,4,4,0,14,0,0,0,0,0,Sin Observación,1,2,19.95552223246421,0,0,0
64053005,1,1931,1,0,3,0,0,9,0,0,0,160000,1,Sin Observación,0,4,19.95552223246421,0,0,0
64053005,2,1931,2,1,4,0,0,9,0,0,0,90000,1,Sin Observación,1,2,19.95552223246421,0,0,0
64053008,1,1972,1,0,4,0,0,4,0,0,2,325000,1,Sin Observación,1,2,19.95552223246421,0,0,0
64053008,2,1966,2,1,4,0,0,11,0,0,0,0,0,Sin Observación,1,5,19.95552223246421,0,0,0
64053008,3,2000,1,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,2,19.95552223246421,0,0,0
64053016,1,1947,2,0,4,0,0,9,0,0,0,160000,1,Sin Observación,1,6,19.95552223246421,0,0,0
64053016,2,1970,1,2,4,0,0,4,0,0,1,325000,1,Sin Observación,1,2,19.95552223246421,0,0,0
64053016,3,2002,1,3,3,4,0,14,0,0,0,0,0,Sin Observación,1,2,19.95552223246421,0,0,0
64053019,1,1974,1,0,5,0,1,4,0,0,1,375000,1,Sin Observación,1,4,19.95552223246421,0,0,0
64053019,2,1975,2,1,5,0,1,4,0,0,1,450000,1,Sin Observación,1,2,19.95552223246421,0,0,0
64053019,3,2006,1,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,3,19.95552223246421,0,0,0
64053020,1,1963,2,0,7,0,1,4,0,0,1,450000,1,Sin Observación,1,2,19.95552223246421,0,0,0
64053020,2,1993,1,2,6,6,0,14,0,0,0,0,0,Sin Observación,1,4,19.95552223246421,0,0,0
64054001,1,1960,2,0,4,0,0,3,1,1,2,325000,1,Sin Observación,1,2,19.95552223246421,0,0,0
64054001,2,1996,1,2,4,4,0,14,0,0,0,0,0,Sin Observación,1,2,19.95552223246421,0,0,0
64054002,1,1940,1,0,4,0,0,9,0,0,0,90000,1,Sin Observación,1,2,19.95552223246421,0,0,0
64054002,2,1938,2,1,4,0,0,9,0,0,0,90000,1,Sin Observación,1,2,19.95552223246421,0,1,0
64054002,3,1969,2,2,4,0,0,11,0,0,0,250000,1,Sin Observación,1,6,19.95552223246421,0,1,0
64054002,4,1966,1,3,4,0,0,5,0,0,1,550000,1,Sin Observación,0,0,19.95552223246421,0,0,0
64054002,5,2005,2,3,3,4,0,14,0,0,0,0,0,Sin Observación,1,4,19.95552223246421,0,0,0
64054003,1,1974,1,0,4,0,0,5,0,0,1,325000,1,Sin Observación,1,2,19.95552223246421,0,0,0
64054003,2,1987,2,1,4,0,0,11,0,0,0,0,0,Sin Observación,1,4,19.95552223246421,0,0,1
64054003,3,2009,2,2,2,3,0,14,0,0,0,0,0,Sin Observación,1,2,19.95552223246421,0,0,0
64054003,4,2012,1,2,1,1,0,14,0,0,0,0,0,Sin Observación,1,2,19.95552223246421,0,0,0
64054004,1,1957,1,0,4,0,0,3,0,0,2,325000,1,Sin Observación,1,4,19.95552223246421,0,0,0
64054004,2,1952,2,1,4,0,0,9,0,0,0,250000,1,Sin Observación,1,3,19.95552223246421,0,1,0
64054006,1,1965,2,0,4,0,0,4,0,0,1,375000,1,Sin Observación,1,3,19.95552223246421,0,0,0
64054006,2,1990,1,2,6,6,0,14,0,0,0,0,0,Sin Observación,1,4,19.95552223246421,0,0,0
64054006,3,1994,1,2,5,7,0,14,0,0,0,0,0,Sin Observación,1,4,19.95552223246421,0,0,0
64054012,1,1962,2,0,4,0,0,4,0,0,1,325000,1,Sin Observación,1,3,19.95552223246421,0,0,0
64054012,2,1988,1,2,6,6,0,14,0,0,0,0,0,Sin Observación,1,4,19.95552223246421,0,0,0
64054012,3,2006,2,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,4,19.95552223246421,0,0,0
64054012,4,1949,2,3,3,0,0,11,0,0,0,90000,1,Sin Observación,1,2,19.95552223246421,0,0,0
64054015,1,1950,1,0,3,0,0,5,0,0,1,325000,1,Sin Observación,1,2,19.95552223246421,0,0,0
64054015,2,1947,2,1,3,0,0,9,0,0,0,90000,1,Sin Observación,1,3,19.95552223246421,0,0,0
64054018,1,1958,1,0,4,0,0,4,0,0,1,250000,1,Sin Observación,1,2,19.95552223246421,0,0,0
64054018,2,1949,2,1,4,0,0,11,0,0,0,250000,1,Sin Observación,1,3,19.95552223246421,0,1,0
64054018,3,1993,1,2,6,6,0,14,0,0,0,0,0,Sin Observación,1,4,19.95552223246421,0,0,0
64054019,1,1982,2,0,6,6,0,14,0,0,0,450000,1,el ingreso se debe a que ella arrienda unas casas en lonquimay para poder estudi,1,4,19.95552223246421,0,0,0
64054019,2,1999,1,2,3,4,0,14,0,0,0,0,0,,1,2,19.95552223246421,0,0,0
64054019,3,2010,2,2,1,2,0,14,0,0,0,0,0,,1,3,19.95552223246421,0,0,0
64060001,1,1947,2,0,4,0,0,9,0,0,0,160000,1,Sin Observación,1,4,19.95552223246421,0,0,0
