IDFolio,IDPersona,IDViaje,ZonaOrigen,ComunaOrigen,ZonaDestino,ComunaDestino,Proposito,PropositoEstraus,IDModo,IDModoAgregado,HoraInicio,HoraTermino,HoraMedia,TiempoViaje,CuadrasCaminadas,MinutosCaminados,IDPeriodos,IDPeriodosMedicionFlujos,ManzanaOri,ManzanaDes
92529607,2,1,92,4102,54,4101,7,2,4,2,2:40:00 PM,3:10:00 PM,2:55:00 PM,12:30:00 AM,0,0,2,0,5296,554
92529606,3,4,28,4102,92,4102,6,2,7,5,7:20:00 PM,7:40:00 PM,7:30:00 PM,12:20:00 AM,7,20,4,0,4754,5296
92529606,3,3,92,4102,28,4102,10,2,7,5,6:00:00 PM,6:20:00 PM,6:10:00 PM,12:20:00 AM,7,20,4,0,5296,4754
92529606,3,2,28,4102,92,4102,6,2,7,5,11:40:00 AM,12:00:00 PM,11:50:00 AM,12:20:00 AM,7,20,2,0,4754,5296
92529606,3,1,92,4102,28,4102,10,2,7,5,11:00:00 AM,11:20:00 AM,11:10:00 AM,12:20:00 AM,7,20,2,2,5296,4754
92529606,2,4,68,4101,92,4102,6,0,4,2,7:00:00 PM,8:00:00 PM,7:30:00 PM,1:00:00 AM,0,0,4,0,1557,5296
92529606,2,3,92,4102,68,4101,1,0,4,2,4:00:00 PM,4:30:00 PM,4:15:00 PM,12:30:00 AM,0,0,2,0,5296,1557
92529606,2,2,68,4101,92,4102,6,0,4,2,1:30:00 PM,2:00:00 PM,1:45:00 PM,12:30:00 AM,0,0,3,0,1557,5296
92529606,2,1,92,4102,68,4101,1,0,4,2,8:30:00 AM,9:00:00 AM,8:45:00 AM,12:30:00 AM,1,1,1,1,5296,1557
92529606,1,2,92,4102,92,4102,6,2,7,5,12:30:00 PM,12:45:00 PM,12:38:00 PM,12:15:00 AM,7,15,2,0,5296,5296
92529606,1,1,92,4102,92,4102,11,2,7,5,9:00:00 AM,9:15:00 AM,9:08:00 AM,12:15:00 AM,4,15,2,0,5296,5296
92529605,3,2,59,4101,92,4102,6,1,2,1,1:10:00 PM,1:20:00 PM,1:15:00 PM,12:10:00 AM,0,0,3,0,7011,5296
92529605,3,1,92,4102,59,4101,3,1,2,1,8:50:00 AM,9:00:00 AM,8:55:00 AM,12:10:00 AM,0,0,1,1,5296,7011
92529605,2,2,56,4101,92,4102,6,0,3,2,7:30:00 PM,8:30:00 PM,8:00:00 PM,1:00:00 AM,3,3,5,0,570,5296
92529605,2,1,92,4102,56,4101,1,0,3,2,3:30:00 PM,4:00:00 PM,3:45:00 PM,12:30:00 AM,3,3,2,0,5296,570
92529605,1,4,59,4101,92,4102,6,2,1,1,1:15:00 PM,1:20:00 PM,1:17:00 PM,12:05:00 AM,0,0,3,0,7011,5296
92529605,1,3,46,4101,59,4101,7,2,1,1,1:00:00 PM,1:05:00 PM,1:02:00 PM,12:05:00 AM,0,0,3,0,1231,7011
92529605,1,2,59,4101,46,4101,1,0,1,1,9:05:00 AM,9:10:00 AM,9:07:00 AM,12:05:00 AM,0,0,2,0,7011,1231
92529605,1,1,92,4102,59,4101,7,2,1,1,8:50:00 AM,9:00:00 AM,8:55:00 AM,12:10:00 AM,0,0,1,1,5296,7011
92529604,4,2,30,4102,92,4102,6,1,3,2,6:00:00 PM,6:20:00 PM,6:10:00 PM,12:20:00 AM,0,0,4,0,6405,5296
92529604,4,1,92,4102,30,4102,3,1,2,1,8:10:00 AM,8:15:00 AM,8:12:00 AM,12:05:00 AM,0,0,1,1,5296,6405
92529604,3,2,59,4101,92,4102,6,1,3,2,2:00:00 PM,2:30:00 PM,2:15:00 PM,12:30:00 AM,2,2,2,0,7011,5296
92529604,3,1,92,4102,59,4101,3,1,2,1,8:10:00 AM,8:30:00 AM,8:20:00 AM,12:20:00 AM,0,0,1,1,5296,7011
92529604,2,2,92,4102,92,4102,6,2,7,5,8:45:00 AM,8:48:00 AM,8:47:00 AM,12:03:00 AM,1,3,1,1,5296,5296
92529604,2,1,92,4102,92,4102,10,2,7,5,8:30:00 AM,8:32:00 AM,8:31:00 AM,12:02:00 AM,1,2,1,1,5296,5296
92529604,1,3,59,4101,92,4102,6,2,1,1,8:35:00 AM,9:00:00 AM,8:47:00 AM,12:25:00 AM,0,0,1,1,7011,5296
92529604,1,2,30,4102,59,4101,7,2,1,1,8:16:00 AM,8:30:00 AM,8:23:00 AM,12:14:00 AM,0,0,1,1,6405,7011
92529604,1,1,92,4102,30,4102,7,2,1,1,8:10:00 AM,8:15:00 AM,8:12:00 AM,12:05:00 AM,0,0,1,1,5296,6405
92529603,2,2,65,4101,92,4102,6,1,4,2,4:00:00 PM,5:30:00 PM,4:45:00 PM,1:30:00 AM,8,8,2,0,1396,5296
92529603,2,1,92,4102,65,4101,3,1,4,2,7:00:00 AM,7:30:00 AM,7:15:00 AM,12:30:00 AM,8,8,1,1,5296,1396
92529603,1,4,92,4102,92,4102,6,2,8,4,11:00:00 PM,11:05:00 PM,11:02:00 PM,12:05:00 AM,0,0,5,0,5225,5296
92529603,1,3,92,4102,92,4102,10,2,8,4,9:00:00 PM,9:05:00 PM,9:02:00 PM,12:05:00 AM,0,0,5,0,5296,5225
92529603,1,2,55,4101,92,4102,6,1,3,2,7:30:00 PM,8:00:00 PM,7:45:00 PM,12:30:00 AM,10,10,5,0,7001,5296
92529603,1,1,92,4102,55,4101,3,1,4,2,12:00:00 PM,12:30:00 PM,12:15:00 PM,12:30:00 AM,13,13,2,0,5296,7001
92529602,4,2,92,4102,92,4102,6,2,7,5,11:15:00 AM,11:16:00 AM,11:15:00 AM,12:01:00 AM,1,1,2,2,5296,5296
92529602,4,1,92,4102,92,4102,10,2,7,5,11:00:00 AM,11:01:00 AM,11:00:00 AM,12:01:00 AM,1,1,2,2,5296,5296
92529602,3,2,33,4102,92,4102,6,1,11,1,1:00:00 PM,1:10:00 PM,1:05:00 PM,12:10:00 AM,0,0,3,0,4836,5296
92529602,3,1,92,4102,33,4102,3,1,11,1,7:50:00 AM,7:55:00 AM,7:52:00 AM,12:05:00 AM,0,0,1,1,5296,4836
92529602,2,2,92,4102,92,4102,6,2,7,5,11:15:00 AM,11:16:00 AM,11:15:00 AM,12:01:00 AM,1,1,2,2,5296,5296
92529602,2,1,92,4102,92,4102,10,2,7,5,11:00:00 AM,11:01:00 AM,11:00:00 AM,12:01:00 AM,1,1,2,2,5296,5296
92529602,1,2,96,4103,92,4102,6,0,2,1,5:30:00 PM,6:24:00 PM,5:57:00 PM,12:54:00 AM,0,0,4,0,96000,5296
92529602,1,1,92,4102,96,4103,1,0,2,1,6:30:00 AM,7:40:00 AM,7:05:00 AM,1:10:00 AM,0,0,1,1,5296,96000
92529601,5,4,33,4102,92,4102,6,1,2,1,3:30:00 PM,3:40:00 PM,3:35:00 PM,12:10:00 AM,0,0,2,0,4836,5296
92529601,5,3,92,4102,33,4102,3,1,2,1,1:50:00 PM,2:00:00 PM,1:55:00 PM,12:10:00 AM,0,0,2,0,5296,4836
92529601,5,2,33,4102,92,4102,6,1,2,1,1:00:00 PM,1:10:00 PM,1:05:00 PM,12:10:00 AM,0,0,3,0,4836,5296
92529601,5,1,92,4102,33,4102,3,1,2,1,7:50:00 AM,8:00:00 AM,7:55:00 AM,12:10:00 AM,0,0,1,1,5296,4836
92529601,4,2,57,4101,92,4102,6,2,2,1,4:00:00 PM,4:20:00 PM,4:10:00 PM,12:20:00 AM,0,0,2,0,1332,5296
92529601,4,1,92,4102,57,4101,4,2,2,1,2:00:00 PM,2:15:00 PM,2:08:00 PM,12:15:00 AM,0,0,2,0,5296,1332
92529601,3,4,33,4102,92,4102,6,1,2,1,3:30:00 PM,3:40:00 PM,3:35:00 PM,12:10:00 AM,0,0,2,0,4836,5296
92529601,3,3,92,4102,33,4102,3,1,2,1,1:50:00 PM,2:00:00 PM,1:55:00 PM,12:10:00 AM,0,0,2,0,5296,4836
92529601,3,2,33,4102,92,4102,6,1,2,1,1:00:00 PM,1:10:00 PM,1:05:00 PM,12:10:00 AM,0,0,3,0,4836,5296
92529601,3,1,92,4102,33,4102,3,1,2,1,7:50:00 AM,8:00:00 AM,7:55:00 AM,12:10:00 AM,0,0,1,1,5296,4836
92529601,2,2,57,4101,92,4102,6,2,2,1,4:00:00 PM,4:20:00 PM,4:10:00 PM,12:20:00 AM,0,0,2,0,1332,5296
92529601,2,1,92,4102,57,4101,4,2,2,1,2:00:00 PM,2:15:00 PM,2:08:00 PM,12:15:00 AM,0,0,2,0,5296,1332
92529601,1,4,57,4101,92,4102,6,2,1,1,4:00:00 PM,4:20:00 PM,4:10:00 PM,12:20:00 AM,0,0,2,0,1332,5296
92529601,1,3,92,4102,57,4101,4,2,1,1,2:00:00 PM,2:15:00 PM,2:08:00 PM,12:15:00 AM,0,0,2,0,5296,1332
92529601,1,2,26,4102,92,4102,6,0,1,1,1:50:00 PM,1:55:00 PM,1:52:00 PM,12:05:00 AM,0,0,2,0,4159,5296
92529601,1,1,92,4102,26,4102,1,0,1,1,9:00:00 AM,9:05:00 AM,9:02:00 AM,12:05:00 AM,0,0,2,0,5296,4159
92529516,4,2,46,4101,92,4102,6,0,2,1,3:00:00 AM,3:50:00 AM,3:25:00 AM,12:50:00 AM,0,0,5,0,556,5295
92529516,4,1,92,4102,46,4101,1,0,4,2,7:10:00 PM,7:45:00 PM,7:28:00 PM,12:35:00 AM,4,4,4,0,5295,556
92529516,3,2,62,4101,92,4102,6,0,4,2,7:00:00 PM,7:30:00 PM,7:15:00 PM,12:30:00 AM,0,0,4,0,1577,5295
92529516,3,1,92,4102,62,4101,1,0,4,2,10:00:00 AM,10:30:00 AM,10:15:00 AM,12:30:00 AM,0,0,2,2,5295,1577
92529516,1,2,28,4102,92,4102,6,2,3,2,10:50:00 AM,11:00:00 AM,10:55:00 AM,12:10:00 AM,0,0,2,2,4754,5295
92529516,1,1,92,4102,28,4102,10,2,3,2,10:00:00 AM,10:10:00 AM,10:05:00 AM,12:10:00 AM,0,0,2,2,5295,4754
92529515,6,2,13,4102,92,4102,6,2,3,2,12:00:00 PM,12:40:00 PM,12:20:00 PM,12:40:00 AM,0,0,2,0,5317,5295
92529515,6,1,92,4102,13,4102,4,2,3,2,8:00:00 AM,8:40:00 AM,8:20:00 AM,12:40:00 AM,3,3,1,1,5295,5317
92529515,3,2,33,4102,92,4102,6,1,11,1,12:30:00 PM,1:00:00 PM,12:45:00 PM,12:30:00 AM,0,0,3,0,4836,5295
92529515,3,1,92,4102,33,4102,3,1,11,1,8:45:00 AM,9:00:00 AM,8:53:00 AM,12:15:00 AM,0,0,1,1,5295,4836
92529515,2,2,13,4102,92,4102,6,2,3,2,12:00:00 PM,12:40:00 PM,12:20:00 PM,12:40:00 AM,0,0,2,0,5317,5295
92529515,2,1,92,4102,13,4102,4,2,3,2,8:00:00 AM,8:40:00 AM,8:20:00 AM,12:40:00 AM,3,3,1,1,5295,5317
92529514,2,2,54,4101,92,4102,6,1,4,2,8:30:00 PM,9:20:00 PM,8:55:00 PM,12:50:00 AM,11,11,5,0,1235,5295
92529514,2,1,92,4102,54,4101,3,1,4,2,4:00:00 PM,4:40:00 PM,4:20:00 PM,12:40:00 AM,10,10,2,0,5295,1235
92529514,1,2,46,4101,92,4102,6,1,4,2,4:30:00 PM,5:20:00 PM,4:55:00 PM,12:50:00 AM,7,7,2,0,1228,5295
92529514,1,1,92,4102,46,4101,3,1,4,2,1:30:00 PM,2:10:00 PM,1:50:00 PM,12:40:00 AM,7,7,2,0,5295,1228
92529513,2,2,63,4101,92,4102,6,0,3,2,6:10:00 PM,6:45:00 PM,6:28:00 PM,12:35:00 AM,0,0,4,0,1473,5295
92529513,2,1,92,4102,63,4101,1,0,3,2,10:00:00 AM,10:30:00 AM,10:15:00 AM,12:30:00 AM,0,0,2,2,5295,1473
92529513,1,2,56,4101,92,4102,6,0,3,2,7:00:00 PM,7:40:00 PM,7:20:00 PM,12:40:00 AM,0,0,4,0,570,5295
92529513,1,1,92,4102,56,4101,1,0,3,2,10:00:00 AM,10:30:00 AM,10:15:00 AM,12:30:00 AM,1,1,2,2,5295,570
92529512,4,2,33,4102,92,4102,6,1,7,5,4:30:00 PM,4:40:00 PM,4:35:00 PM,12:10:00 AM,6,10,2,0,4836,5295
92529512,4,1,92,4102,33,4102,3,1,7,5,7:50:00 AM,8:00:00 AM,7:55:00 AM,12:10:00 AM,6,10,1,1,5295,4836
92529512,3,2,33,4102,92,4102,6,1,7,5,4:30:00 PM,4:40:00 PM,4:35:00 PM,12:10:00 AM,6,10,2,0,4836,5295
92529512,3,1,92,4102,33,4102,3,1,7,5,7:50:00 AM,8:00:00 AM,7:55:00 AM,12:10:00 AM,6,10,1,1,5295,4836
92529512,2,2,84,4101,92,4102,6,0,4,2,5:30:00 PM,6:00:00 PM,5:45:00 PM,12:30:00 AM,0,0,4,0,96,5295
92529512,2,1,92,4102,84,4101,1,0,4,2,7:50:00 AM,8:20:00 AM,8:05:00 AM,12:30:00 AM,5,5,1,1,5295,96
92529512,1,2,25,4102,92,4102,6,0,2,1,12:00:00 AM,12:25:00 AM,12:12:00 AM,12:25:00 AM,0,0,5,0,5626,5295
92529512,1,1,92,4102,25,4102,1,0,7,5,3:20:00 PM,4:00:00 PM,3:40:00 PM,12:40:00 AM,12,40,2,0,5295,5626
92529511,4,2,30,4102,92,4102,6,1,4,2,4:30:00 PM,5:00:00 PM,4:45:00 PM,12:30:00 AM,0,0,2,0,4638,5295
92529511,4,1,92,4102,30,4102,3,1,4,2,8:00:00 AM,8:30:00 AM,8:15:00 AM,12:30:00 AM,1,1,1,1,5295,4638
92529511,3,2,30,4102,92,4102,6,1,4,2,4:30:00 PM,5:00:00 PM,4:45:00 PM,12:30:00 AM,0,0,2,0,4638,5295
92529511,3,1,92,4102,30,4102,3,1,4,2,8:00:00 AM,8:30:00 AM,8:15:00 AM,12:30:00 AM,1,1,1,1,5295,4638
92529511,2,2,30,4102,92,4102,6,1,4,2,4:30:00 PM,5:00:00 PM,4:45:00 PM,12:30:00 AM,0,0,2,0,4638,5295
92529511,2,1,92,4102,30,4102,3,1,4,2,8:00:00 AM,8:30:00 AM,8:15:00 AM,12:30:00 AM,1,1,1,1,5295,4638
92529511,1,2,60,4101,92,4102,6,0,8,4,6:00:00 PM,6:40:00 PM,6:20:00 PM,12:40:00 AM,0,0,4,0,1636,5295
92529511,1,1,92,4102,60,4101,1,0,8,4,8:00:00 AM,9:00:00 AM,8:30:00 AM,1:00:00 AM,0,0,1,1,5295,1636
92529510,2,2,58,4101,92,4102,6,1,4,2,6:30:00 PM,8:00:00 PM,7:15:00 PM,1:30:00 AM,5,5,4,0,1403,5295
92529510,2,1,92,4102,58,4101,3,1,4,2,9:00:00 AM,9:25:00 AM,9:12:00 AM,12:25:00 AM,9,9,2,0,5295,1403
92529510,1,2,26,4102,92,4102,6,0,1,1,12:00:00 AM,12:20:00 AM,12:10:00 AM,12:20:00 AM,0,0,5,0,4159,5295
92529510,1,1,92,4102,26,4102,1,0,1,1,8:00:00 PM,8:15:00 PM,8:08:00 PM,12:15:00 AM,0,0,5,0,5295,4159
92529509,3,2,17,4102,92,4102,6,0,1,1,7:00:00 PM,7:30:00 PM,7:15:00 PM,12:30:00 AM,0,0,4,0,4898,5295
92529509,3,1,92,4102,17,4102,1,0,1,1,8:30:00 AM,9:00:00 AM,8:45:00 AM,12:30:00 AM,0,0,1,1,5295,4898
92529509,2,2,92,4102,92,4102,6,2,7,5,11:15:00 AM,11:20:00 AM,11:17:00 AM,12:05:00 AM,1,5,2,2,5303,5295
92529509,2,1,92,4102,92,4102,10,2,7,5,11:00:00 AM,11:05:00 AM,11:02:00 AM,12:05:00 AM,1,5,2,2,5295,5303
92529509,1,2,60,4101,92,4102,6,2,1,1,10:00:00 PM,10:10:00 PM,10:05:00 PM,12:10:00 AM,0,0,5,0,1636,5295
92529509,1,1,92,4102,60,4101,5,2,1,1,6:50:00 PM,7:00:00 PM,6:55:00 PM,12:10:00 AM,0,0,4,0,5295,1636
92529508,2,2,21,4102,92,4102,6,0,7,5,6:00:00 PM,6:30:00 PM,6:15:00 PM,12:30:00 AM,20,30,4,0,5783,5295
92529508,2,1,92,4102,21,4102,1,0,7,5,8:00:00 AM,8:20:00 AM,8:10:00 AM,12:20:00 AM,20,20,1,1,5295,5783
92529508,1,2,28,4102,92,4102,6,2,3,2,2:00:00 PM,2:15:00 PM,2:08:00 PM,12:15:00 AM,0,0,2,0,4754,5295
92529508,1,1,92,4102,28,4102,11,2,3,2,10:00:00 AM,10:10:00 AM,10:05:00 AM,12:10:00 AM,1,1,2,2,5295,4754
92529507,2,2,33,4102,92,4102,6,1,7,5,2:00:00 PM,2:10:00 PM,2:05:00 PM,12:10:00 AM,3,10,2,0,4836,5295
92529507,2,1,92,4102,33,4102,3,1,7,5,7:45:00 AM,7:55:00 AM,7:50:00 AM,12:10:00 AM,3,10,1,1,5295,4836
92529507,1,3,56,4101,92,4102,6,0,3,2,4:40:00 PM,5:25:00 PM,5:02:00 PM,12:45:00 AM,5,5,2,0,570,5295
92529507,1,2,33,4102,56,4101,1,0,3,2,7:56:00 AM,8:20:00 AM,8:08:00 AM,12:24:00 AM,0,0,1,1,4836,570
92529507,1,1,92,4102,33,4102,7,2,7,5,7:45:00 AM,7:55:00 AM,7:50:00 AM,12:10:00 AM,3,10,1,1,5295,4836
92529506,4,2,11,4102,92,4102,6,1,3,2,2:40:00 PM,3:00:00 PM,2:50:00 PM,12:20:00 AM,0,0,2,0,5209,5295
92529506,4,1,92,4102,11,4102,3,1,4,2,7:10:00 AM,8:00:00 AM,7:35:00 AM,12:50:00 AM,10,10,1,1,5295,5209
92529506,3,2,107,4102,92,4102,6,1,7,5,12:35:00 PM,12:45:00 PM,12:40:00 PM,12:10:00 AM,5,10,2,0,5173,5295
92529506,3,1,92,4102,107,4102,3,1,7,5,7:45:00 AM,8:00:00 AM,7:53:00 AM,12:15:00 AM,5,15,1,1,5295,5173
92529506,2,6,1,4102,92,4102,6,0,3,2,7:30:00 PM,8:00:00 PM,7:45:00 PM,12:30:00 AM,0,0,5,0,4350,5295
92529506,2,5,92,4102,1,4102,1,0,3,2,3:00:00 PM,3:40:00 PM,3:20:00 PM,12:40:00 AM,0,0,2,0,5295,4350
92529506,2,4,107,4102,92,4102,6,2,7,5,12:35:00 PM,12:45:00 PM,12:40:00 PM,12:10:00 AM,5,10,2,0,5173,5295
92529506,2,3,92,4102,107,4102,7,2,7,5,12:20:00 PM,12:30:00 PM,12:25:00 PM,12:10:00 AM,5,10,2,0,5295,5173
92529506,2,2,107,4102,92,4102,6,2,7,5,8:10:00 AM,8:20:00 AM,8:15:00 AM,12:10:00 AM,5,10,1,1,5173,5295
92529506,2,1,92,4102,107,4102,7,2,7,5,7:45:00 AM,8:00:00 AM,7:53:00 AM,12:15:00 AM,5,15,1,1,5295,5173
92529506,1,2,25,4102,92,4102,6,0,1,1,6:00:00 PM,6:10:00 PM,6:05:00 PM,12:10:00 AM,0,0,4,0,5549,5295
92529506,1,1,92,4102,25,4102,1,0,1,1,8:00:00 AM,8:05:00 AM,8:02:00 AM,12:05:00 AM,0,0,1,1,5295,5549
92529504,1,4,27,4102,92,4102,6,2,1,1,11:00:00 PM,11:20:00 PM,11:10:00 PM,12:20:00 AM,0,0,5,0,4048,5295
92529504,1,3,92,4102,27,4102,13,2,1,1,9:30:00 PM,9:40:00 PM,9:35:00 PM,12:10:00 AM,0,0,5,0,5295,4048
92529504,1,2,74,4101,92,4102,6,2,1,1,11:00:00 AM,11:20:00 AM,11:10:00 AM,12:20:00 AM,0,0,2,2,574,5295
92529504,1,1,92,4102,74,4101,11,2,1,1,9:00:00 AM,9:20:00 AM,9:10:00 AM,12:20:00 AM,0,0,2,0,5295,574
92529503,4,2,17,4102,92,4102,6,1,4,2,4:15:00 PM,4:50:00 PM,4:33:00 PM,12:35:00 AM,3,3,2,0,4773,5295
92529503,4,1,92,4102,17,4102,3,1,4,2,7:15:00 AM,7:55:00 AM,7:35:00 AM,12:40:00 AM,3,3,1,1,5295,4773
92529503,3,2,17,4102,92,4102,6,1,4,2,4:15:00 PM,4:50:00 PM,4:33:00 PM,12:35:00 AM,3,3,2,0,4773,5295
92529503,3,1,92,4102,17,4102,3,1,4,2,7:15:00 AM,7:55:00 AM,7:35:00 AM,12:40:00 AM,3,3,1,1,5295,4773
92529503,2,6,17,4102,92,4102,6,2,4,2,4:15:00 PM,4:50:00 PM,4:33:00 PM,12:35:00 AM,6,6,2,0,4773,5295
92529503,2,5,92,4102,17,4102,7,2,4,2,3:00:00 PM,3:40:00 PM,3:20:00 PM,12:40:00 AM,6,6,2,0,5295,4773
92529503,2,4,28,4102,92,4102,6,2,7,5,12:15:00 PM,12:35:00 PM,12:25:00 PM,12:20:00 AM,10,20,2,0,4754,5295
92529503,2,3,92,4102,28,4102,10,2,7,5,11:30:00 AM,11:45:00 AM,11:38:00 AM,12:15:00 AM,10,15,2,0,5295,4754
92529503,2,2,17,4102,92,4102,6,2,4,2,8:15:00 AM,9:10:00 AM,8:43:00 AM,12:55:00 AM,4,4,1,1,4773,5295
92529503,2,1,92,4102,17,4102,7,2,4,2,7:15:00 AM,7:55:00 AM,7:35:00 AM,12:40:00 AM,4,4,1,1,5295,4773
92529501,5,4,68,4101,92,4102,6,1,4,2,5:00:00 PM,5:30:00 PM,5:15:00 PM,12:30:00 AM,0,0,2,0,1576,5295
92529501,5,3,92,4102,68,4101,3,1,4,2,2:00:00 PM,2:30:00 PM,2:15:00 PM,12:30:00 AM,0,0,2,0,5295,1576
92529501,5,2,68,4101,92,4102,6,1,3,2,1:00:00 PM,1:30:00 PM,1:15:00 PM,12:30:00 AM,0,0,3,0,1576,5295
92529501,5,1,92,4102,68,4101,3,1,4,2,7:15:00 AM,8:00:00 AM,7:37:00 AM,12:45:00 AM,0,0,1,1,5295,1576
92529501,4,2,65,4101,92,4102,6,1,3,2,1:00:00 PM,1:30:00 PM,1:15:00 PM,12:30:00 AM,0,0,3,0,1396,5295
92529501,4,1,92,4102,65,4101,3,1,3,2,7:20:00 AM,8:00:00 AM,7:40:00 AM,12:40:00 AM,0,0,1,1,5295,1396
92529501,2,4,92,4102,92,4102,6,2,7,5,5:45:00 PM,5:47:00 PM,5:46:00 PM,12:02:00 AM,1,2,4,0,5263,5295
92529501,2,3,92,4102,92,4102,10,2,7,5,5:30:00 PM,5:32:00 PM,5:31:00 PM,12:02:00 AM,1,2,4,0,5295,5263
92529501,2,2,92,4102,92,4102,6,2,7,5,11:20:00 AM,11:25:00 AM,11:22:00 AM,12:05:00 AM,1,5,2,2,5263,5295
92529501,2,1,92,4102,92,4102,10,2,7,5,11:00:00 AM,11:03:00 AM,11:02:00 AM,12:03:00 AM,1,3,2,2,5295,5263
92522509,2,2,92,4102,92,4102,6,2,7,5,11:13:00 AM,11:16:00 AM,11:15:00 AM,12:03:00 AM,1,3,2,2,5256,5225
92522509,2,1,92,4102,92,4102,10,2,7,5,11:00:00 AM,11:02:00 AM,11:01:00 AM,12:02:00 AM,1,2,2,2,5225,5256
92522509,1,6,72,4101,92,4102,6,0,1,1,7:00:00 PM,7:10:00 PM,7:05:00 PM,12:10:00 AM,0,0,4,0,991,5225
92522509,1,5,92,4102,72,4101,1,0,1,1,2:30:00 PM,2:40:00 PM,2:35:00 PM,12:10:00 AM,0,0,2,0,5225,991
92522509,1,4,72,4101,92,4102,6,0,1,1,1:00:00 PM,1:10:00 PM,1:05:00 PM,12:10:00 AM,0,0,3,0,991,5225
92522509,1,3,18,4102,72,4101,1,0,1,1,10:25:00 AM,11:00:00 AM,10:43:00 AM,12:35:00 AM,0,0,2,2,4915,991
92522509,1,2,72,4101,18,4102,2,0,1,1,9:30:00 AM,9:55:00 AM,9:42:00 AM,12:25:00 AM,0,0,2,2,991,4915
92522509,1,1,92,4102,72,4101,1,0,1,1,8:15:00 AM,8:30:00 AM,8:23:00 AM,12:15:00 AM,0,0,1,1,5225,991
92522508,4,4,19,4102,92,4102,6,0,1,1,8:10:00 PM,8:30:00 PM,8:20:00 PM,12:20:00 AM,0,0,5,0,5034,5225
92522508,4,3,92,4102,19,4102,1,0,1,1,2:10:00 PM,2:30:00 PM,2:20:00 PM,12:20:00 AM,0,0,2,0,5225,5034
92522508,4,2,19,4102,92,4102,6,0,1,1,1:00:00 PM,1:30:00 PM,1:15:00 PM,12:30:00 AM,0,0,3,0,5034,5225
92522508,4,1,92,4102,19,4102,1,0,1,1,8:30:00 AM,8:50:00 AM,8:40:00 AM,12:20:00 AM,0,0,1,1,5225,5034
92522508,3,6,92,4102,92,4102,6,2,7,5,6:20:00 PM,6:35:00 PM,6:28:00 PM,12:15:00 AM,5,15,4,0,5259,5225
92522508,3,5,92,4102,92,4102,10,2,7,5,6:00:00 PM,6:15:00 PM,6:08:00 PM,12:15:00 AM,5,15,4,0,5225,5259
92522508,3,4,32,4102,92,4102,6,2,7,5,1:45:00 PM,2:10:00 PM,1:57:00 PM,12:25:00 AM,7,25,2,0,5148,5225
92522508,3,3,107,4102,32,4102,10,2,7,5,1:00:00 PM,1:15:00 PM,1:08:00 PM,12:15:00 AM,7,15,3,0,4854,5148
92522508,3,2,107,4102,107,4102,10,2,7,5,11:00:00 AM,12:30:00 PM,11:45:00 AM,1:30:00 AM,12,59,2,0,4854,4854
92522508,3,1,92,4102,107,4102,10,2,7,5,10:00:00 AM,10:45:00 AM,10:22:00 AM,12:45:00 AM,12,45,2,2,5225,4854
92522507,3,2,33,4102,92,4102,6,1,7,5,1:00:00 PM,1:20:00 PM,1:10:00 PM,12:20:00 AM,12,20,3,0,4836,5225
92522507,3,1,92,4102,33,4102,3,1,7,5,8:00:00 AM,8:20:00 AM,8:10:00 AM,12:20:00 AM,12,20,1,1,5225,4836
92522507,1,2,31,4102,92,4102,6,0,1,1,9:25:00 AM,9:30:00 AM,9:27:00 AM,12:05:00 AM,0,0,2,0,4802,5225
92522507,1,1,92,4102,31,4102,2,0,1,1,9:00:00 AM,9:05:00 AM,9:02:00 AM,12:05:00 AM,0,0,2,0,5225,4802
92522505,3,2,56,4101,92,4102,6,0,1,1,9:00:00 PM,9:20:00 PM,9:10:00 PM,12:20:00 AM,0,0,5,0,1274,5225
92522505,3,1,92,4102,56,4101,2,0,1,1,7:10:00 AM,7:25:00 AM,7:18:00 AM,12:15:00 AM,0,0,1,1,5225,1274
92522505,2,2,56,4101,92,4102,6,0,1,1,8:00:00 PM,8:30:00 PM,8:15:00 PM,12:30:00 AM,0,0,5,0,1274,5225
92522505,2,1,92,4102,56,4101,1,0,1,1,7:10:00 AM,7:20:00 AM,7:15:00 AM,12:10:00 AM,0,0,1,1,5225,1274
92522504,4,4,26,4102,92,4102,6,1,3,2,4:10:00 PM,4:40:00 PM,4:25:00 PM,12:30:00 AM,0,0,2,0,4252,5225
92522504,4,3,92,4102,26,4102,3,1,3,2,2:10:00 PM,2:30:00 PM,2:20:00 PM,12:20:00 AM,0,0,2,0,5225,4252
92522504,4,2,26,4102,92,4102,6,1,3,2,1:10:00 PM,1:40:00 PM,1:25:00 PM,12:30:00 AM,0,0,3,0,4252,5225
92522504,4,1,92,4102,26,4102,3,1,3,2,7:30:00 AM,8:00:00 AM,7:45:00 AM,12:30:00 AM,0,0,1,1,5225,4252
92522504,3,4,26,4102,92,4102,6,1,3,2,4:10:00 PM,4:40:00 PM,4:25:00 PM,12:30:00 AM,0,0,2,0,4252,5225
92522504,3,3,92,4102,26,4102,3,1,3,2,2:10:00 PM,2:30:00 PM,2:20:00 PM,12:20:00 AM,0,0,2,0,5225,4252
92522504,3,2,26,4102,92,4102,6,1,3,2,1:10:00 PM,1:40:00 PM,1:25:00 PM,12:30:00 AM,0,0,3,0,4252,5225
