IDFolio,IDPersona,AgnoNacimiento,IDSexo,IDRelacionJefeHogar,IDEstudios,IDLugarEstudios,IDTituloProfesional,IDActividad,IDJornadaTrabajo,Ingreso,IDTipoIngreso,Observaciones,EfectuaViajes,NumeroViajes,Factor
503585,2,1931,2,1,4,-1,0,9,0,107000,1,1,0,0,50.11433723551157
503590,1,1953,1,0,4,-1,0,4,1,400000,1,1,0,0,7.249351630457236
503590,2,1956,2,1,3,-1,0,11,0,0,2,0,1,6,9.833761480294429
503590,3,1991,1,2,4,7,0,14,0,0,2,1,1,2,23.94650531484201
503590,4,2001,2,2,3,4,0,14,0,0,2,0,1,2,17.692008500470077
503602,1,1929,1,0,4,-1,0,9,0,150000,1,1,1,2,18.184079740884872
503602,2,1936,2,1,4,-1,0,11,0,0,2,1,0,0,7.161499274803913
503602,3,1966,2,2,4,-1,0,4,1,250000,1,0,1,2,9.833761480294429
503602,4,1995,2,3,4,4,0,14,0,0,2,0,1,2,16.31343262207474
503609,1,1980,1,0,4,-1,0,4,1,300000,1,1,0,0,17.175682737649126
503609,2,1979,2,1,4,-1,0,11,0,0,2,1,0,0,18.20945786113856
503609,3,2006,1,2,2,3,0,14,0,0,2,1,1,2,13.622219787857954
503609,4,2010,1,2,1,-1,0,13,0,0,2,1,0,0,13.622219787857954
503609,5,2010,1,2,1,-1,0,13,0,0,2,1,0,0,13.622219787857954
503613,1,1967,1,0,4,-1,0,4,1,250000,1,1,1,2,13.1425490688014
503613,2,1931,2,3,3,-1,0,9,0,200000,1,1,0,0,12.623138940214766
503613,3,1956,2,3,4,-1,0,11,0,0,2,1,1,2,17.33337290243424
503613,4,1962,2,3,4,-1,0,13,0,0,2,1,1,2,17.33337290243424
503613,5,1971,1,3,4,-1,0,13,0,0,2,1,0,0,17.175682737649126
503615,1,1964,2,0,5,-1,1,11,0,0,2,1,1,3,13.213620177570554
503615,2,1964,1,1,7,-1,1,1,1,350000,1,1,1,2,10.018860872475491
503615,3,1993,2,2,4,4,0,14,0,0,2,1,1,2,7.628687637095559
503618,1,1969,1,0,7,-1,1,7,3,200000,1,1,1,6,10.018860872475491
503618,2,1929,2,3,3,-1,0,9,0,75000,1,0,1,2,9.622902844331817
503618,3,1939,2,3,4,-1,0,4,1,170000,1,0,1,2,9.622902844331817
503631,1,1946,1,0,4,-1,0,4,1,350000,1,0,1,4,24.433938473715585
503631,2,1945,2,1,7,-1,1,1,1,300000,1,0,1,4,9.622902844331817
503631,3,1984,1,2,6,-1,0,4,1,270000,1,1,1,2,13.093409416806484
503633,1,1940,2,0,4,-1,0,9,0,75000,1,1,0,0,9.622902844331817
503633,2,1946,2,3,3,-1,0,9,0,150000,1,0,1,2,9.622902844331817
503633,3,1948,1,3,3,-1,0,9,0,200000,1,1,0,0,9.740950008851112
503637,1,1952,1,0,4,-1,0,4,1,220000,1,0,1,4,7.249351630457236
503637,2,1951,2,1,3,-1,0,11,0,0,2,0,1,2,107.95132997106917
503637,3,1990,1,2,4,-1,0,4,1,300000,1,1,0,0,23.94650531484201
503637,4,1993,1,2,4,-1,0,13,0,0,2,0,1,2,23.94650531484201
503653,1,1930,2,0,4,-1,0,9,0,300000,1,1,0,0,9.622902844331817
503653,2,1953,1,2,7,-1,1,1,1,600000,1,0,1,3,9.740950008851112
503653,3,1962,1,2,7,-1,1,1,1,400000,1,1,1,3,10.018860872475491
503658,1,1957,2,0,5,-1,1,1,1,600000,1,1,1,6,13.213620177570554
503658,2,1980,1,2,6,6,0,14,0,0,2,0,1,2,13.093409416806484
503658,3,1983,1,2,7,-1,1,1,1,700000,1,1,0,0,13.093409416806484
503659,1,1964,1,0,7,-1,1,1,1,500000,1,0,1,6,13.1425490688014
503659,2,1966,2,1,7,-1,1,1,1,300000,1,1,1,6,17.33337290243424
503659,3,1989,2,2,6,6,0,14,0,0,2,0,1,2,10.00716577236134
503659,4,1995,2,2,4,4,0,14,0,0,2,0,1,3,28.75469488697532
503659,5,1995,1,2,4,4,0,14,0,0,2,0,1,2,26.54023957291832
503665,1,1986,1,0,7,-1,1,1,1,500000,1,0,1,2,9.74429894596752
503665,2,1981,2,1,4,-1,0,11,0,0,2,0,1,4,10.33079172183282
503665,3,1996,1,3,4,4,0,14,0,0,2,0,1,2,15.057103257341067
503665,4,2001,2,3,3,4,0,14,0,0,2,0,1,2,17.692008500470077
503678,1,1930,1,0,7,-1,1,9,0,270000,1,0,1,2,24.433938473715585
503678,2,1934,2,1,7,-1,1,9,0,360000,1,0,1,2,9.622902844331817
503678,3,1964,2,2,7,-1,1,12,1,350000,1,1,1,2,13.213620177570554
503679,1,1941,2,0,4,-1,0,11,0,0,2,0,1,2,7.161499274803913
503679,2,1977,2,2,4,-1,0,13,0,0,2,1,0,0,10.33079172183282
503679,3,1969,1,2,4,-1,0,4,1,400000,1,0,1,3,7.456176793352695
503679,4,1990,1,3,6,6,0,14,0,0,2,0,1,2,23.94650531484201
503684,1,1935,2,0,7,-1,1,9,0,300000,1,1,1,2,79.70554495597608
503721,1,1967,2,0,5,-1,1,3,1,250000,1,1,0,0,51.42866313288892
503725,1,1939,2,0,5,-1,1,9,0,150000,1,0,1,2,95.19256520022722
503725,2,1920,2,3,5,-1,0,9,0,180000,1,1,0,0,95.19256520022722
503729,1,1943,2,0,3,-1,0,9,0,130000,1,0,1,2,0.2648381549539948
503729,2,1966,1,2,4,-1,0,12,0,0,2,0,1,2,30.237131576984996
503729,3,1970,1,2,4,-1,0,4,1,240000,1,0,1,2,30.237131576984996
503730,1,1973,1,0,4,-1,0,4,1,270000,1,0,1,3,53.063586224247246
503732,1,1948,1,0,4,-1,0,3,1,1500000,1,1,1,3,320.96488241321225
503732,2,1973,2,1,4,-1,0,3,1,500000,1,1,1,3,243.03682666369943
503732,3,1991,1,2,4,-1,0,3,1,300000,1,1,1,4,424.30202793908546
503732,4,1989,2,2,4,-1,0,11,0,0,2,0,1,2,105.52983499135706
503735,1,1967,1,0,4,-1,0,4,1,650000,1,0,1,12,30.237131576984996
503735,2,2001,2,2,3,4,0,14,0,0,2,0,1,4,99.54497265276652
503735,3,1952,2,3,3,-1,0,11,0,0,2,0,1,4,70.66429341977563
503745,1,1970,1,0,4,-1,0,5,1,160000,1,1,1,2,37.39678833746483
503745,2,1936,1,3,3,-1,0,9,0,175000,1,1,1,2,70.45743784860043
503745,3,1937,2,3,3,-1,0,9,0,175000,1,1,0,0,48.53954579209289
503756,1,1990,1,0,4,-1,0,5,1,200000,1,1,1,2,70.71898880989332
503756,2,1990,2,1,4,-1,0,11,0,0,2,0,1,2,11.67650965744998
503879,1,1931,2,0,3,-1,0,9,0,175000,1,0,1,2,48.53954579209289
503879,2,1971,1,2,4,-1,0,4,1,300000,1,1,0,0,18.833859863411245
503879,3,1955,2,2,4,-1,0,6,2,160000,1,1,0,0,25.756080248032173
503886,1,1976,2,0,4,-1,0,6,2,250000,1,1,0,0,12.159724869043696
503886,2,1998,2,2,3,4,0,14,0,0,2,1,1,2,28.65692084582749
503886,3,2004,2,2,3,4,0,14,0,0,2,1,1,2,28.65692084582749
503989,1,1974,2,0,7,-1,1,1,1,450000,1,0,1,2,22.181010670487414
503990,1,1969,1,0,5,-1,1,1,1,1000000,1,1,0,0,97.30798221359656
503990,2,1976,2,1,4,-1,0,11,0,0,2,1,1,2,31.640104508486377
503990,3,1995,1,2,4,4,0,14,0,0,2,0,1,2,14.749786821112268
503990,4,2000,1,2,3,4,0,14,0,0,2,0,1,2,22.692430590983843
503990,5,2004,1,2,3,4,0,14,0,0,2,0,1,2,22.692430590983843
503990,6,2011,2,2,1,-1,0,13,0,0,2,0,1,2,26.316400235961215
503993,1,1986,1,0,4,-1,0,4,1,230000,1,0,1,2,18.833859863411245
503993,2,1989,2,1,4,-1,0,4,1,300000,1,1,1,4,21.131505486871106
503993,3,2006,2,2,2,3,0,14,0,0,2,0,1,3,10.11375251074458
504112,1,1937,2,0,4,-1,0,9,0,75000,1,1,1,2,88.54280789658182
504120,1,1973,1,0,4,-1,0,4,1,200000,1,1,1,2,22.668391874861044
504120,2,1971,2,1,5,-1,1,11,0,0,2,0,1,4,14.635417828369192
504120,3,1993,2,2,4,4,0,14,0,0,2,0,1,4,25.433833040924487
504120,4,1999,1,2,3,4,0,14,0,0,2,0,1,2,10.496589957572272
504130,1,1947,2,0,3,-1,0,11,0,70000,1,1,1,4,53.54664108879707
504130,2,1970,1,2,3,-1,0,5,1,230000,1,0,1,2,169.18087423488046
504175,1,1963,1,0,7,-1,1,2,1,2500000,1,1,1,2,196.5721361452736
504175,2,1964,2,1,7,-1,1,4,1,1500000,1,1,1,5,117.86186729895347
504175,3,1993,2,2,4,4,0,14,0,0,2,0,1,2,101.23062614151684
504175,4,1998,2,2,3,4,0,14,0,0,2,0,1,2,42.38535617914126
504175,5,2000,2,2,3,4,0,14,0,0,2,0,1,4,42.38535617914126
504209,1,1985,2,0,5,7,1,14,0,0,2,0,1,2,69.54201188828932
504209,2,1992,2,4,6,6,0,14,0,62000,1,1,1,8,30.551629178559786
504431,1,1978,1,0,4,-1,0,4,1,500000,1,1,1,2,15.540657281887862
504431,2,1975,2,1,4,-1,0,11,0,0,2,0,1,11,14.552627358137062
504431,3,2004,2,2,3,4,0,14,0,0,2,0,1,4,10.349330815003702
507475,1,1954,1,0,4,-1,0,4,1,800000,1,1,0,0,17.314871037037193
507475,2,1943,2,1,4,-1,0,11,0,0,2,0,0,0,15.630321612448533
507475,3,1959,2,3,5,-1,1,12,0,0,1,1,1,4,31.565492461567068
507565,1,1975,1,0,5,-1,1,4,1,2500000,1,1,0,0,31.05804410168989
507565,2,1981,2,1,4,-1,0,11,0,0,2,0,1,10,30.654971457407928
507565,3,1998,2,2,3,4,0,14,0,0,2,0,1,4,60.911066388364155
507565,4,2003,1,2,3,4,0,14,0,0,2,0,1,4,65.49121420789494
507607,1,1935,1,0,3,-1,0,9,0,300000,1,0,1,2,6.2854339558958525
507607,2,1933,2,1,3,-1,0,11,0,75000,1,0,1,2,15.630321612448533
507607,3,1993,1,3,4,4,0,14,0,0,2,1,1,2,25.903519668630803
507622,1,1940,1,0,5,-1,1,13,0,350000,1,0,1,2,14.5266111743569
507654,1,1939,1,0,5,-1,1,13,0,444000,1,0,1,3,14.5266111743569
507662,1,1942,1,0,5,-1,1,13,0,500000,1,0,1,2,7.082774795097484
507662,2,1942,2,1,3,-1,0,11,0,75000,1,0,1,2,17.613111319398023
507662,3,1971,2,2,5,-1,1,3,1,182000,1,1,1,4,30.654971457407928
507662,4,1973,1,2,7,-1,1,4,1,0,1,1,0,0,31.05804410168989
507674,1,1951,1,0,4,-1,0,4,1,0,1,0,1,3,17.314871037037193
507674,2,1956,2,1,4,-1,0,11,0,0,2,0,1,8,31.565492461567068
507674,3,1993,2,2,6,6,0,14,0,0,2,0,1,6,12.522515071081585
507681,1,1947,1,0,4,-1,0,4,1,2000000,1,1,1,6,14.073161238384476
507681,2,1947,2,1,4,-1,0,11,0,0,2,0,0,0,25.542999775926017
507709,1,1945,2,0,3,-1,0,11,0,240000,1,0,1,5,15.630321612448533
507709,2,1963,2,2,5,-1,1,4,1,600000,1,1,0,0,31.565492461567068
507709,3,1966,1,2,5,-1,1,4,1,500000,1,0,1,2,30.650787362171815
507812,1,1950,1,0,5,-1,1,3,3,0,1,1,1,3,14.073161238384476
507812,2,1929,2,3,3,-1,0,9,0,0,1,1,1,3,12.703995068128053
508083,1,1958,1,0,6,-1,0,12,0,0,2,1,1,4,11.655984457494053
508083,2,1959,2,1,5,-1,1,11,0,0,2,0,1,2,12.003831587675775
508083,3,1983,2,2,6,-1,0,4,1,400000,1,0,1,4,10.34522819586992
508083,4,1992,1,2,4,5,0,14,0,0,2,1,0,0,9.850677540002946
508083,5,2002,1,3,3,4,0,14,0,0,2,0,1,2,22.101522969826323
508097,1,1949,1,0,7,-1,1,13,0,1600000,1,1,1,2,17.314871037037193
508097,2,1956,2,1,4,-1,0,11,0,0,2,0,1,4,31.565492461567068
508097,3,1991,2,2,6,6,0,14,0,0,2,1,1,7,12.522515071081585
508973,1,1965,1,0,7,-1,1,4,1,1200000,1,0,1,3,42.75726013082864
508973,2,1968,2,1,5,-1,1,11,0,0,2,0,1,2,23.867669081411353
508973,3,1998,2,2,3,4,0,14,0,0,2,0,1,4,36.338326667453906
509185,1,1965,1,0,7,-1,1,1,1,700000,1,0,1,2,42.75726013082864
509185,2,1969,2,1,7,-1,1,1,1,700000,1,1,1,2,23.867669081411353
509185,3,1992,2,2,6,6,0,14,0,0,2,0,1,2,21.823152406395607
509189,1,1955,1,0,7,-1,1,9,0,121000,1,0,1,4,89.107742695408
509189,2,1958,2,1,4,-1,0,11,0,0,2,1,1,2,142.1763180677709
509199,1,1948,2,0,7,-1,1,4,1,500000,1,1,0,0,8.122980015764616
509199,2,1957,2,3,6,-1,0,9,0,96600,1,1,1,7,45.421326556835226
509199,3,1915,2,3,3,-1,0,11,0,165000,1,1,0,0,16.252290537254172
509199,4,2003,1,3,3,4,0,14,0,0,2,0,1,2,39.38075472109631
509223,1,1980,1,0,7,-1,1,3,1,300000,1,1,1,5,21.52252629010229
509223,2,1982,2,1,7,-1,1,1,2,300000,1,0,1,7,34.71613449595025
509223,3,2009,1,2,1,-1,0,13,0,0,2,1,1,2,15.666371977545085
509226,1,1970,1,0,7,-1,1,4,1,1000000,1,1,0,0,87.42925885168722
509226,2,1970,2,1,5,-1,1,11,0,0,2,0,0,0,48.80417061149711
509226,3,1995,2,2,4,4,0,14,0,0,2,0,1,2,35.90924194626142
509226,4,1997,2,2,3,4,0,14,0,0,2,0,1,2,35.90924194626142
509226,5,1997,2,2,3,4,0,14,0,0,2,0,1,2,35.90924194626142
509229,1,1970,1,0,7,-1,1,4,1,1000000,1,0,1,7,57.00781952917757
509229,2,1972,2,1,5,-1,0,11,0,0,2,0,1,3,46.2866686041193
509229,3,1999,1,2,3,4,0,14,0,0,2,0,1,4,27.590450459621987
509229,4,2000,2,2,3,4,0,14,0,0,2,0,1,7,48.4495209073717
509229,5,2007,2,2,1,-1,0,13,0,0,2,0,1,3,39.70181458978304
509229,6,1954,2,3,4,-1,0,13,0,150000,1,0,1,5,5.691020380302503
509254,1,1967,1,0,7,-1,1,1,2,500000,1,0,1,5,81.36913028471895
509254,2,1968,2,1,6,-1,0,4,1,250000,1,0,1,3,45.421326556835226
509254,3,1989,1,2,5,7,0,14,0,150000,1,1,1,5,90.09495843498432
509254,4,1995,2,2,4,4,0,14,0,0,2,0,1,4,33.42020537206525
509259,1,1953,2,0,3,-1,0,3,1,180000,1,1,0,0,25.42628051460339
509259,2,1996,1,2,4,4,0,14,0,0,2,0,1,2,68.24468837001552
509266,1,1957,1,0,5,-1,1,3,1,600000,1,0,1,8,81.36913028471895
509266,2,1958,2,1,4,-1,0,11,0,0,2,0,1,4,45.421326556835226
509266,3,1994,1,2,4,4,0,14,0,0,2,0,1,2,21.802254541057764
509266,4,1997,1,2,3,4,0,14,0,0,2,0,1,2,21.802254541057764
509285,1,1951,1,0,6,-1,0,2,1,400000,1,1,0,0,28.46741239832441
509285,2,1953,2,1,7,-1,1,9,0,0,2,0,1,3,8.122980015764616
509285,3,1980,1,2,7,-1,1,13,0,0,2,0,1,3,40.95840660503245
509285,4,1993,2,2,6,6,0,14,0,0,2,0,1,4,41.53051261811215
509294,1,1939,1,0,3,-1,0,9,0,225000,1,0,1,2,15.854871097343798
509294,2,1947,2,1,3,-1,0,11,0,0,2,0,1,2,8.727955183499597
509294,3,1971,2,2,4,-1,0,6,1,90000,1,1,1,2,70.98691309708109
509294,4,1993,1,3,4,4,0,14,0,0,2,0,1,2,96.80496048909504
509294,5,1996,1,3,4,4,0,14,0,0,2,0,1,3,23.426021012522554
509300,1,1958,2,0,5,-1,1,11,0,0,2,0,1,6,23.867669081411353
509300,2,1988,1,2,6,-1,0,4,1,182000,1,1,0,0,47.34244498867725
509300,3,1986,2,4,7,-1,1,12,0,182000,1,1,0,0,34.71613449595025
509313,1,1958,1,0,5,-1,1,3,1,250000,1,0,1,7,42.75726013082864
509313,2,1954,2,1,4,-1,0,11,0,0,2,1,0,0,4.26840459466968
509313,3,1988,2,2,5,7,0,14,0,0,2,1,1,4,21.823152406395607
509318,1,1975,1,0,7,-1,1,1,1,600000,1,1,1,3,21.52252629010229
509318,2,1988,2,1,5,-1,1,4,1,400000,1,0,1,3,21.823152406395607
509318,3,2011,2,2,1,-1,0,13,0,0,2,0,1,3,29.777332795765858
509445,1,1951,2,0,4,-1,0,11,0,250000,1,0,1,2,25.42628051460339
509445,2,1943,2,3,3,-1,0,13,0,72000,1,1,1,6,50.87237656661413
509624,1,1958,2,0,5,-1,1,3,2,90000,1,0,1,6,48.80417061149711
509624,2,1941,1,1,4,-1,0,4,1,240000,1,0,1,2,15.854871097343798
509624,3,1988,2,2,6,6,0,14,0,0,2,0,1,2,44.62358053019628
509624,4,1993,2,2,4,4,0,14,0,0,2,1,0,0,44.62358053019628
509624,5,2007,2,3,2,2,0,14,0,0,2,0,1,2,60.88814224643804
509626,1,1952,2,0,5,-1,1,12,0,150000,1,0,1,5,29.215455469068328
509630,1,1941,2,0,4,-1,0,9,0,300000,1,0,0,0,58.45367950432108
509650,1,1948,2,0,5,-1,1,9,0,0,2,0,1,4,25.42628051460339
509650,2,1978,1,2,7,-1,1,1,1,800000,1,0,1,7,128.20663521880036
509652,1,1973,1,0,5,-1,1,4,1,800000,1,1,1,2,28.695765135649552
509652,2,1975,2,1,5,-1,1,11,0,0,2,0,1,4,46.2866686041193
509652,3,1995,2,2,4,4,0,14,0,0,2,0,0,0,23.41444513186033
509652,4,2004,2,2,3,4,0,14,0,0,2,0,1,2,48.4495209073717
509652,5,2002,1,2,3,4,0,14,0,0,2,0,0,0,27.590450459621987
509652,6,2008,1,2,2,2,0,14,0,0,2,0,0,0,20.887814224768626
509675,1,1964,2,0,4,-1,0,3,1,500000,1,0,1,5,0.996006996617168
509675,2,1984,1,2,7,-1,1,1,1,500000,1,0,1,3,0.4733912397425831
509675,3,1998,1,2,3,4,0,14,0,0,2,1,1,3,6.332990710220656
509681,1,1960,1,0,7,-1,1,1,1,0,1,1,1,4,10.062644122474552
509681,2,1960,2,1,7,-1,1,1,2,500000,1,0,1,6,30.36010010325373
509681,3,1982,1,2,7,6,1,14,0,0,2,0,1,5,14.42982376168227
509681,4,1984,1,2,7,-1,1,1,2,0,1,1,0,0,14.42982376168227
509746,1,1945,2,0,4,-1,0,9,0,150000,1,1,1,2,28.373370410157495
509746,2,1991,1,2,6,6,0,14,0,0,2,0,1,2,23.277273074838252
509759,1,1958,1,0,5,-1,1,4,1,700000,1,0,1,5,33.49962508295769
509759,2,1960,2,1,4,-1,0,11,0,0,2,0,1,5,20.202132994428293
509759,3,1981,1,2,6,6,0,14,0,0,2,0,1,2,15.309665726231527
509759,4,1991,1,2,6,6,0,14,0,0,2,0,1,2,17.78242613904219
509760,1,1953,1,0,4,-1,0,4,1,500000,1,0,1,6,9.12129678845501
509760,2,1958,2,1,4,-1,0,11,0,0,2,0,0,0,26.444679861374432
509761,1,1981,2,0,7,-1,1,4,1,350000,1,0,1,2,9.597796135815567
509799,1,1949,1,0,4,-1,0,9,0,550000,1,0,1,2,6.968118039922554
509799,2,1949,2,1,4,-1,0,11,0,0,2,1,1,4,15.364906529829216
509799,3,1980,2,2,6,-1,0,4,1,200000,1,1,1,2,35.46364352152955
509799,4,2009,2,3,1,-1,0,13,0,0,2,0,1,4,132.95833162604728
509801,1,1948,1,0,3,-1,0,9,0,0,2,1,1,2,6.968118039922554
509801,2,1983,1,2,6,6,0,14,0,0,2,0,1,4,15.309665726231527
509801,3,1990,1,2,6,6,0,14,0,0,2,0,1,3,17.78242613904219
509801,4,1991,1,2,6,6,0,14,0,0,2,0,1,4,17.78242613904219
509805,1,1953,1,0,6,-1,0,4,1,700000,1,1,0,0,16.827476009641014
509805,2,1957,2,1,3,-1,0,3,2,280000,1,0,1,5,48.78661732761025
509805,3,1982,1,2,4,-1,0,4,1,1000000,1,1,0,0,36.97168033718436
509805,4,1985,2,2,7,-1,1,12,0,0,2,0,1,2,85.64200651509513
509805,5,1992,1,2,3,-1,0,13,0,0,2,0,1,4,42.94320898893262
509805,6,1987,1,3,4,-1,0,4,1,182000,1,0,1,2,42.94320898893262
509805,7,1964,2,3,3,-1,0,13,0,80000,1,1,0,0,48.78661732761025
509984,1,1954,1,0,4,-1,0,4,1,350000,1,1,0,0,6.968118039922554
509984,2,1954,2,1,3,-1,0,11,0,0,2,1,0,0,15.364906529829216
509984,3,1971,1,2,4,-1,0,4,1,250000,1,1,1,2,15.309665726231527
509984,4,1987,1,2,4,-1,0,4,1,200000,1,1,0,0,17.78242613904219
509985,1,1946,2,0,5,-1,1,9,0,250000,1,1,0,0,28.373370410157495
509985,2,1989,1,3,6,6,0,14,0,0,2,0,1,2,23.277273074838252
509995,1,1952,1,0,6,-1,0,4,1,850000,1,1,1,4,6.968118039922554
509995,2,1977,1,2,7,-1,1,1,1,200000,1,1,1,7,15.309665726231527
509995,3,1979,2,2,6,-1,0,11,0,0,2,0,1,2,35.46364352152955
509995,4,1998,2,3,3,4,0,14,0,0,2,0,1,4,23.748654192624468
510097,1,1978,1,0,4,-1,0,4,1,450000,1,1,1,4,36.802212500514415
510097,2,1983,2,1,5,-1,1,4,1,0,1,0,1,5,85.24944752292002
510097,3,2003,2,2,3,4,0,14,0,0,2,0,1,4,57.0883149134135
510097,4,2011,1,2,1,-1,0,13,0,0,2,1,1,4,125.67290358978713
510097,5,1989,1,3,5,-1,1,4,1,280000,1,0,1,2,42.74636933596992
510190,1,1957,1,0,4,-1,0,4,1,650000,1,0,1,2,38.22520549196653
510190,2,1961,2,1,4,-1,0,11,0,0,2,1,0,0,26.449949442094674
510190,3,1980,2,2,4,-1,0,4,1,280000,1,0,1,3,58.71699659107311
510190,4,1982,2,2,5,7,0,14,0,185000,1,1,1,4,58.71699659107311
510190,5,1986,2,2,5,-1,0,4,1,300000,1,1,0,0,58.71699659107311
510190,6,1988,1,2,4,-1,0,4,1,300000,1,0,1,2,36.23050267318408
510190,7,1991,2,2,5,7,0,14,0,0,2,0,1,2,46.10688572431673
510190,8,1995,1,3,4,4,0,14,0,0,2,0,1,2,23.60979961103264
510195,1,1967,1,0,4,-1,0,4,1,600000,1,0,1,2,32.52118230657492
510195,2,1966,2,1,5,-1,1,11,0,0,2,0,1,2,22.503047838077105
510195,3,1989,1,2,6,6,0,14,0,0,2,0,1,2,30.8241320701623
510195,4,1995,1,2,4,4,0,14,0,0,2,0,1,2,20.08670947585776
510204,1,1968,1,0,4,-1,0,5,1,250000,1,1,1,2,32.52118230657492
510204,2,1970,2,1,4,-1,0,11,0,185000,1,1,1,2,22.503047838077105
510204,3,1993,1,2,4,-1,0,4,1,190000,1,0,1,2,30.8241320701623
510204,4,1994,2,2,4,4,0,14,0,0,2,0,1,2,22.36255517746116
510207,1,1959,1,0,4,-1,0,3,1,800000,1,1,1,5,59.02741456689416
510207,2,1966,2,1,4,-1,0,11,0,400000,1,1,0,0,40.844048080265594
510207,3,1989,2,2,6,6,0,14,0,0,2,1,1,6,71.19831595436752
510207,4,1993,2,2,4,4,0,14,0,0,2,0,1,3,71.19831595436752
510207,5,2001,1,2,3,4,0,14,0,0,2,0,1,2,62.339751846063464
510207,6,2006,1,3,2,3,0,14,0,0,2,0,1,3,66.84970987200985
510210,1,1952,1,0,3,-1,0,5,1,420000,1,0,1,2,46.851719041605996
510210,2,1964,2,1,4,-1,0,11,0,0,2,0,1,3,22.000922882446655
510210,3,1983,2,2,4,4,0,14,0,50000,1,1,1,3,48.84047573388397
510210,4,2003,1,2,3,4,0,14,0,0,2,1,1,2,33.57972917328878
510210,5,2001,2,3,3,4,0,14,0,0,2,1,1,2,91.47781971513605
510410,1,1974,1,0,4,-1,0,4,1,650000,1,0,1,2,46.98561627950325
510410,2,1973,2,1,4,-1,0,4,1,280000,1,1,1,2,48.84047573388397
510410,3,1991,1,2,6,6,0,14,0,250000,1,1,1,2,30.136333419088558
510410,4,2000,1,2,3,4,0,14,0,0,2,0,1,2,33.57972917328878
510410,5,2011,1,2,1,-1,0,13,0,0,2,0,1,2,36.00904858200476
510454,1,1942,1,0,4,-1,0,3,1,130000,1,0,1,6,38.370604307649664
510454,2,1985,2,2,4,-1,0,4,1,200000,1,0,1,2,58.71699659107311
510454,3,1972,2,2,4,-1,0,4,1,230000,1,0,1,2,58.71699659107311
510454,4,1971,1,3,4,-1,0,4,1,250000,1,0,1,4,56.48704746336154
510454,5,1996,1,3,4,4,0,14,0,0,2,0,1,4,23.60979961103264
510454,6,1997,1,3,3,4,0,14,0,0,2,0,1,2,23.60979961103264
510454,7,2006,2,3,2,3,0,14,0,0,2,0,1,2,56.316833526701906
510461,1,1940,1,0,4,-1,0,9,0,120000,1,1,0,0,38.370604307649664
510461,2,1940,2,1,3,-1,0,3,1,180000,1,0,1,5,26.09442277101134
510461,3,1966,2,2,4,-1,0,13,0,0,2,1,0,0,26.449949442094674
510461,4,1986,2,3,4,-1,0,4,1,230000,1,0,1,2,58.71699659107311
510461,5,1987,2,3,4,-1,0,4,1,240000,1,0,1,4,46.10688572431673
510461,6,2008,2,3,2,2,0,14,0,0,2,0,1,2,56.316833526701906
510461,7,2010,2,3,1,-1,0,13,0,0,2,1,0,0,56.316833526701906
510467,1,1940,2,0,3,-1,0,9,0,75000,1,1,1,2,52.484594342738255
510467,2,1972,2,2,4,-1,0,2,1,300000,1,1,1,2,118.09947949988614
510467,3,1996,1,3,4,4,0,14,0,0,2,0,1,4,47.48718781681491
510471,1,1958,2,0,7,-1,1,1,1,500000,1,1,1,2,53.19967715079952
510471,2,1985,1,2,6,6,0,14,0,0,2,0,1,6,113.61430746140353
510471,3,1923,2,3,3,-1,0,9,0,70000,1,1,0,0,52.484594342738255
510508,1,1932,1,0,3,-1,0,9,0,100000,1,1,0,0,48.36884081818636
510508,2,1936,2,1,3,-1,0,11,0,70000,1,0,1,4,32.893852052308645
510528,1,1964,2,0,4,-1,0,11,0,200000,1,1,1,4,53.19967715079952
510528,2,1997,2,2,3,4,0,14,0,0,2,0,1,4,52.86753706734921
510528,3,2002,1,2,3,4,0,14,0,0,2,0,1,4,81.1979915740509
510644,1,1938,2,0,4,-1,0,9,0,230000,1,0,1,2,40.46569343416432
511268,1,1955,1,0,3,-1,0,3,3,150000,1,1,0,0,24.547759721779016
511268,2,1957,2,1,3,-1,0,3,1,300000,1,1,0,0,26.34644082174592
511268,3,1991,2,2,4,-1,0,12,0,0,2,1,0,0,21.25291164892911
511414,1,1960,1,0,3,-1,0,3,2,300000,1,0,1,2,20.675924064935717
511414,2,1963,2,1,3,-1,0,11,0,0,2,0,1,2,17.4837964716574
511414,3,1988,2,2,4,-1,0,12,0,0,2,0,1,2,14.103672834369938
511414,4,1996,2,2,4,4,0,14,0,0,2,0,1,2,13.004482991193006
511414,5,2011,1,3,1,-1,0,13,0,0,2,0,1,2,15.477192113167865
511563,1,1963,1,0,1,-1,0,5,2,300000,1,0,1,2,28.50463303319794
511563,2,1963,2,1,3,-1,0,11,0,0,2,1,0,0,24.103841786539487
511563,3,1987,1,2,4,-1,0,4,1,400000,1,1,0,0,27.01782914287487
511563,4,1987,2,3,4,-1,0,11,0,0,2,0,1,2,19.443871882165748
511566,1,1964,2,0,4,-1,0,3,2,300000,1,1,0,0,60.21682357194721
511566,2,1988,2,2,4,-1,0,12,0,0,2,0,1,4,48.57516959548608
511566,3,1993,2,2,4,-1,0,13,0,0,2,1,0,0,48.57516959548608
511566,4,1997,2,2,3,4,0,14,0,0,2,0,1,4,44.78939452278031
511566,5,2001,1,3,3,4,0,14,0,0,2,0,1,4,57.93618412397828
