IDFolio,IDPersona,Factor,DiaEncuesta,DiaEncuestaHogar
602129,3,59.53001334333412,Miércoles,3
604873,8,159.1580435018979,Jueves,4
610651,3,27.13940994988884,Miércoles,3
602224,6,33.58336811728504,Jueves,4
604889,1,57.38407472978654,Jueves,4
606781,1,41.77573169051277,Jueves,4
610651,4,28.697399134249977,Miércoles,3
604302,3,32.638314305310715,Miércoles,3
604889,2,194.01291469788188,Jueves,4
606781,2,21.795675381803708,Jueves,4
610652,1,23.899936571787645,Miércoles,3
602097,1,13.81184495065232,Miércoles,3
605164,1,13.12160553033973,Jueves,4
606781,3,19.17490865886365,Jueves,4
610652,2,26.00965202938257,Miércoles,3
602097,2,17.146492037097367,Miércoles,3
605164,2,21.178323421563817,Jueves,4
606765,1,45.621094813335,Jueves,4
610652,5,10.855706826501672,Miércoles,3
602097,3,29.656468428779316,Miércoles,3
605164,3,58.25868501881197,Jueves,4
606765,2,26.13352786149572,Jueves,4
609843,1,22.176749145264157,Jueves,4
610652,3,23.448824259718975,Miércoles,3
602097,4,48.90090191113,Miércoles,3
605284,1,127.62789844541996,Jueves,4
606765,4,18.507075272573058,Jueves,4
609843,2,24.91386486542857,Jueves,4
610652,4,31.88651777125741,Miércoles,3
605284,2,111.74873370234793,Jueves,4
606765,5,53.93969839975234,Jueves,4
609843,3,44.740977281249286,Jueves,4
610645,1,82.6858053905047,Miércoles,3
600032,1,3.68778622788254,Miércoles,3
604957,1,62.08636041246814,Jueves,4
606765,3,26.93232576138182,Jueves,4
609843,4,33.4451943771209,Jueves,4
610702,1,47.10617982856873,Miércoles,3
600032,2,7.235588481103669,Miércoles,3
604957,2,62.68048371984749,Jueves,4
606798,1,59.224435183763354,Jueves,4
609833,1,44.740977281249286,Jueves,4
610702,2,44.974852874669416,Miércoles,3
600032,3,7.235588481103669,Miércoles,3
604957,3,62.68048371984749,Jueves,4
606798,2,30.899197014642052,Jueves,4
609833,2,32.70565229491461,Jueves,4
610702,7,49.826708221795165,Miércoles,3
601287,1,4.2642447365936444,Jueves,4
604957,4,56.74473139114481,Jueves,4
606798,3,21.23298856840745,Jueves,4
609833,3,33.4451943771209,Jueves,4
610702,8,40.5467716359093,Miércoles,3
601287,2,11.041345120045106,Jueves,4
604957,5,67.95919794422387,Jueves,4
606798,4,114.69594738353511,Jueves,4
609833,4,33.4451943771209,Jueves,4
610702,9,42.87443578874644,Miércoles,3
601287,3,96.86851652122279,Jueves,4
604957,6,56.74473139114481,Jueves,4
609844,1,22.176749145264157,Jueves,4
610702,3,55.136894712308,Miércoles,3
604609,1,31.62164937787345,Jueves,4
606499,1,26.93232576138182,Jueves,4
609844,2,44.740977281249286,Jueves,4
610702,4,42.87443578874644,Miércoles,3
604609,2,26.52112745353879,Jueves,4
606499,2,23.098029651451448,Jueves,4
609844,3,32.70565229491461,Jueves,4
610702,10,38.35179340091313,Miércoles,3
604609,3,33.65825142602363,Jueves,4
606499,3,64.4731899494629,Jueves,4
609844,4,33.4451943771209,Jueves,4
610702,5,38.35179340091313,Miércoles,3
604609,4,24.28108335126179,Jueves,4
606499,4,53.93969839975234,Jueves,4
609832,1,19.495633123618465,Jueves,4
610702,6,50.60857175554457,Miércoles,3
604611,1,95.69460253797268,Jueves,4
606812,1,59.224435183763354,Jueves,4
609832,2,26.443814314889305,Jueves,4
610704,1,31.52985734648466,Miércoles,3
604611,2,75.85338654377841,Jueves,4
606812,2,30.899197014642052,Jueves,4
609832,3,39.33189995313873,Jueves,4
610704,2,26.71884070065487,Miércoles,3
604611,3,149.41096284857238,Jueves,4
606812,3,21.23298856840745,Jueves,4
609832,4,26.443814314889305,Jueves,4
610704,3,31.59966113488944,Miércoles,3
604611,5,97.19365590676205,Jueves,4
606812,4,61.88449458584032,Jueves,4
609832,5,26.443814314889305,Jueves,4
610704,4,36.905103133684456,Miércoles,3
604611,4,69.44661023071271,Jueves,4
606500,1,62.57469186228722,Jueves,4
609832,6,15.960363463226633,Jueves,4
604611,6,163.86824853504058,Jueves,4
606500,2,64.4731899494629,Jueves,4
84007301,1,39.06191851460922,Jueves,4
606500,3,99.97116161238405,Jueves,4
70187002,1,29.60030732633659,Jueves,4
84007301,2,20.76398054561764,Jueves,4
606500,4,53.93969839975234,Jueves,4
70187002,2,26.52112745353879,Jueves,4
84007301,3,94.21863140524685,Jueves,4
606500,5,23.693915301950145,Jueves,4
609800,1,20.55817429433165,Jueves,4
70187002,3,31.62164937787345,Jueves,4
606802,1,44.28185824970464,Jueves,4
609800,2,23.63220254187315,Jueves,4
70187002,4,24.28108335126179,Jueves,4
604884,1,12.686964490130649,Jueves,4
606802,2,37.08010400826678,Jueves,4
609800,3,22.324367602001125,Jueves,4
604884,2,24.419160058664374,Jueves,4
606802,3,21.23298856840745,Jueves,4
609800,4,40.351694341773246,Jueves,4
610642,1,28.052037356939117,Miércoles,3
604884,3,24.18770057915041,Jueves,4
606802,4,51.48942996669404,Jueves,4
609806,1,105.157921478069,Jueves,4
610642,2,28.114141617623467,Miércoles,3
605102,1,27.423345563859357,Jueves,4
606508,1,76.70176725643606,Jueves,4
609806,2,42.67169015041421,Jueves,4
610696,1,31.52985734648466,Miércoles,3
605102,2,42.51742507211864,Jueves,4
606508,2,105.20548599288423,Jueves,4
609806,3,94.84147559909424,Jueves,4
610696,2,30.103283698192183,Miércoles,3
605102,3,26.475649732948412,Jueves,4
606748,1,38.596906940178414,Jueves,4
609806,4,76.87043567014422,Jueves,4
610696,3,31.59966113488944,Miércoles,3
606748,2,32.319721445943514,Jueves,4
609806,5,98.5675946198444,Jueves,4
610696,4,25.670232213975396,Miércoles,3
606748,3,62.57469186228722,Jueves,4
609806,6,76.87043567014422,Jueves,4
610544,1,27.661522352415773,Jueves,4
606748,4,64.4731899494629,Jueves,4
609806,7,76.49302219939405,Jueves,4
610544,2,30.103283698192183,Jueves,4
606748,5,23.098029651451448,Jueves,4
609796,1,21.843906277487847,Jueves,4
610544,3,33.35080467139316,Jueves,4
606000,1,15.853855941495814,Martes,2
606740,1,100.77202443308558,Jueves,4
609796,2,23.56370867047645,Jueves,4
610544,4,28.697399134249977,Jueves,4
606000,2,36.255776419293426,Martes,2
609796,3,58.872555358358824,Jueves,4
610535,1,24.610389125857786,Jueves,4
612943,6,59.41712790583309,Martes,2
606000,3,61.793707119310895,Martes,2
609796,4,47.539129715632896,Jueves,4
610535,2,23.771687554191903,Jueves,4
611412,1,27.661522352415773,Jueves,4
609796,5,34.751101593257786,Jueves,4
611412,2,26.71884070065487,Jueves,4
611412,3,33.35080467139316,Jueves,4
610540,1,30.103283698192183,Jueves,4
611412,4,27.13940994988884,Jueves,4
610540,4,26.71884070065487,Jueves,4
610897,1,17.05450056063791,Miércoles,3
610540,2,28.697399134249977,Jueves,4
610897,2,37.547207950356494,Miércoles,3
610540,3,25.670232213975396,Jueves,4
610897,3,37.547207950356494,Miércoles,3
610547,1,27.2422313239996,Jueves,4
610999,1,11.178404948229279,Miércoles,3
606306,1,6.773674001377839,Martes,2
610547,2,26.00965202938257,Jueves,4
610999,2,29.67212976084739,Miércoles,3
606306,2,23.37020899190219,Martes,2
610547,3,23.448824259718975,Jueves,4
610811,1,28.052037356939117,Miércoles,3
606306,3,27.555579880501746,Martes,2
610547,4,31.88651777125741,Jueves,4
610811,2,26.782818253453783,Miércoles,3
606306,4,58.375292914829686,Martes,2
610547,5,29.26771866789409,Jueves,4
610895,1,23.899936571787645,Miércoles,3
606308,1,3.661582608845327,Martes,2
610895,2,23.085446631666695,Miércoles,3
606308,2,12.633018771264089,Martes,2
610895,3,28.815554910872926,Miércoles,3
606308,3,15.003459122669668,Martes,2
610895,4,23.448824259718975,Miércoles,3
606308,4,8.373579329657009,Martes,2
610895,5,29.26771866789409,Miércoles,3
606308,5,14.27178120951202,Martes,2
611003,1,40.86160691390457,Miércoles,3
606308,6,8.89126263556098,Martes,2
611003,2,45.26972819336381,Miércoles,3
56126801,1,73.66172057859902,Martes,2
606308,7,8.89126263556098,Martes,2
611003,3,79.3551400575032,Miércoles,3
56126801,2,111.41882081968758,Martes,2
606258,1,10.237633416743467,Miércoles,3
610676,1,27.2422313239996,Jueves,4
56126802,1,9.274137759982954,Martes,2
606258,2,18.211366539614055,Miércoles,3
610676,2,26.00965202938257,Jueves,4
56126802,2,3.581736889797548,Martes,2
606258,3,14.814065634281313,Miércoles,3
610676,3,24.794948388802215,Jueves,4
56126802,3,12.80285411233254,Martes,2
606258,4,14.814065634281313,Miércoles,3
610676,4,24.794948388802215,Jueves,4
56126802,4,32.90447649052127,Martes,2
601330,1,86.83389949121106,Martes,2
606258,5,38.57998491556121,Miércoles,3
610676,5,22.179434446184462,Jueves,4
601330,2,220.5347625732464,Martes,2
606237,1,11.081022363618226,Miércoles,3
610677,1,27.2422313239996,Jueves,4
601330,3,86.83389949121106,Martes,2
606237,2,38.23121815856853,Miércoles,3
610677,2,26.00965202938257,Jueves,4
601330,4,86.83389949121106,Martes,2
605148,1,10.87527754105613,Miércoles,3
606281,1,4.476692582551448,Miércoles,3
610677,3,31.88651777125741,Jueves,4
610997,1,45.17951480686016,Miércoles,3
601330,5,310.3862124428017,Martes,2
605148,2,12.686964490130649,Miércoles,3
606281,2,10.237633416743467,Miércoles,3
610677,4,31.88651777125741,Jueves,4
610997,2,17.05450056063791,Miércoles,3
601330,6,224.83771725720584,Martes,2
605148,3,27.423345563859357,Miércoles,3
606281,3,18.211366539614055,Miércoles,3
610677,5,29.26771866789409,Jueves,4
610997,3,42.79801000649353,Miércoles,3
601330,7,86.83389949121106,Martes,2
605140,1,66.55826964193314,Miércoles,3
606281,4,17.448842182634046,Miércoles,3
87025705,1,29.75079052217549,Jueves,4
601293,1,13.417216630462557,Martes,2
605140,2,23.962556994555502,Miércoles,3
606281,5,27.36352395899076,Miércoles,3
87025705,2,33.33983794501717,Jueves,4
600673,2,20.424681051024233,Jueves,4
601293,2,5.1818229368011055,Martes,2
605140,3,42.1216650263401,Miércoles,3
87025705,3,31.23098585155407,Jueves,4
601293,3,18.52233291752287,Martes,2
605140,4,24.191862006482292,Miércoles,3
606265,1,26.40180590182281,Miércoles,3
87025705,5,58.138722162336464,Jueves,4
601293,4,261.4100313825627,Martes,2
605154,1,69.23696333129833,Miércoles,3
606265,2,27.555579880501746,Miércoles,3
87025705,4,58.138722162336464,Jueves,4
601293,5,47.60404693256334,Martes,2
605154,2,66.9435529941523,Miércoles,3
606265,3,46.075039083588564,Miércoles,3
87025705,6,35.449555597172186,Jueves,4
600019,1,127.24764864891772,Martes,2
605168,1,27.16808399810497,Miércoles,3
606265,4,15.490541294016866,Miércoles,3
87025705,7,35.449555597172186,Jueves,4
600019,2,47.1172089669369,Martes,2
605168,2,42.1216650263401,Miércoles,3
606291,1,27.755359320436327,Jueves,4
600046,1,179.4921711665487,Martes,2
605168,3,29.000154131979553,Miércoles,3
606291,2,15.490541294016866,Jueves,4
601082,1,91.65668122745545,Martes,2
605168,4,26.229209495032894,Miércoles,3
606291,3,22.415131124426065,Jueves,4
601082,2,54.15410750742032,Martes,2
605183,1,64.55485455873588,Miércoles,3
606291,4,22.415131124426065,Jueves,4
600987,1,4.221693016336273,Martes,2
605183,2,64.55485455873588,Miércoles,3
606079,1,64.96171327128289,Jueves,4
600987,2,22.69314097185884,Martes,2
605183,3,64.55485455873588,Miércoles,3
606079,2,36.255776419293426,Jueves,4
600987,3,2.7892458288220734,Martes,2
605183,4,74.43343340523843,Miércoles,3
606079,3,73.70533030622562,Jueves,4
600987,4,1.795014612868867,Martes,2
605183,5,64.55485455873588,Miércoles,3
606081,1,64.96171327128289,Jueves,4
605226,1,24.18770057915041,Miércoles,3
606081,2,36.255776419293426,Jueves,4
605226,2,18.85566080870016,Miércoles,3
606081,3,53.45143735191878,Jueves,4
610383,1,24.91386486542857,Miércoles,3
605226,3,26.475649732948412,Miércoles,3
606069,1,15.490541294016866,Jueves,4
610383,2,23.63220254187315,Miércoles,3
603243,1,33.5467408798942,Miércoles,3
605220,1,27.16808399810497,Miércoles,3
606069,2,26.40180590182281,Jueves,4
610383,3,55.40731766722364,Miércoles,3
603243,2,46.48577210777106,Miércoles,3
605220,2,42.1216650263401,Miércoles,3
606069,3,22.415131124426065,Jueves,4
610383,4,32.54507620817641,Miércoles,3
603264,1,33.5467408798942,Miércoles,3
605220,3,29.000154131979553,Miércoles,3
606069,4,58.375292914829686,Jueves,4
603264,2,102.99730297504051,Miércoles,3
605220,4,21.900927209577365,Miércoles,3
603248,1,21.362777796533926,Miércoles,3
605147,1,42.1216650263401,Miércoles,3
603248,2,34.850505466722424,Miércoles,3
605147,2,27.16808399810497,Miércoles,3
603248,3,31.07156460446569,Miércoles,3
605147,3,29.000154131979553,Miércoles,3
610386,1,113.30238050003344,Miércoles,3
603193,1,40.49502966495181,Miércoles,3
605147,4,21.900927209577365,Miércoles,3
610386,2,91.49078939914456,Miércoles,3
603193,2,43.61150468354989,Miércoles,3
605195,1,129.5997863998953,Miércoles,3
610388,1,58.872555358358824,Miércoles,3
603193,3,57.6029787737373,Miércoles,3
605195,2,64.55485455873588,Miércoles,3
610388,2,47.539129715632896,Miércoles,3
603193,4,69.65445799741912,Miércoles,3
605195,3,159.85203018861176,Miércoles,3
610388,3,19.290748473655427,Miércoles,3
603204,1,26.733123994909874,Miércoles,3
605195,4,159.85203018861176,Miércoles,3
610388,4,34.751101593257786,Miércoles,3
603204,2,20.41357301641017,Miércoles,3
605195,5,89.22756920264965,Miércoles,3
610388,5,35.536895492107384,Miércoles,3
603204,3,15.114057287992988,Miércoles,3
603555,1,99.24400060194445,Jueves,4
84225803,1,34.95861427250197,Jueves,4
603204,4,23.147815086604165,Miércoles,3
603555,2,111.31808660794664,Jueves,4
84225803,2,37.71095662911499,Jueves,4
603555,3,111.31808660794664,Jueves,4
606039,1,10.237633416743467,Jueves,4
84225803,3,30.872584159243736,Jueves,4
603555,4,133.14075517141043,Jueves,4
606039,4,15.230325785331429,Jueves,4
84225802,1,18.072740107595234,Jueves,4
603561,1,136.13071650222082,Jueves,4
606039,2,14.814065634281313,Jueves,4
84225802,2,19.495633123618465,Jueves,4
603223,1,48.497769910206785,Miércoles,3
603561,2,152.69246299709474,Jueves,4
606039,3,26.165419879528283,Jueves,4
84225802,3,26.443814314889305,Jueves,4
603223,2,107.91379367234967,Miércoles,3
603561,3,73.46307205261445,Jueves,4
606039,5,38.57998491556121,Jueves,4
84225802,4,15.960363463226633,Jueves,4
603091,1,31.885392075971588,Miércoles,3
603561,4,73.46307205261445,Jueves,4
84225802,5,36.86693989114063,Jueves,4
603091,2,10.488277366488553,Miércoles,3
603561,5,73.46307205261445,Jueves,4
84225802,6,28.75161702167013,Jueves,4
603091,3,58.413457396312076,Miércoles,3
603564,1,23.070983684472033,Jueves,4
610409,1,75.1648328099712,Jueves,4
603091,4,30.722318538977564,Miércoles,3
603564,2,9.280520064544882,Jueves,4
603091,5,48.29962627042541,Miércoles,3
603564,3,31.1485683187313,Jueves,4
603091,6,30.722318538977564,Miércoles,3
603652,1,9.351953972535267,Jueves,4
603079,1,26.733123994909874,Miércoles,3
603652,2,11.633619374332692,Jueves,4
603079,2,20.41357301641017,Miércoles,3
603524,1,19.289493713717945,Jueves,4
603079,3,15.114057287992988,Miércoles,3
603524,2,23.070983684472033,Jueves,4
603079,4,15.114057287992988,Miércoles,3
603524,3,115.54506069205765,Jueves,4
610416,1,34.95861427250197,Jueves,4
603530,1,17.19726402123378,Jueves,4
610416,2,37.71095662911499,Jueves,4
64150301,1,34.51316505748981,Jueves,4
603530,2,19.289493713717945,Jueves,4
610416,3,56.87264018483369,Jueves,4
64150301,2,21.155993759754047,Jueves,4
603530,3,30.25120751064773,Jueves,4
64150301,3,11.960925394661224,Jueves,4
603517,1,108.7401558409066,Jueves,4
64150301,4,30.77080298913771,Jueves,4
603517,2,257.5213029750529,Jueves,4
64150301,5,45.58570332866702,Jueves,4
603531,1,28.27691456841234,Jueves,4
64150302,1,21.155993759754047,Jueves,4
603531,2,11.18530018052549,Jueves,4
64150302,2,16.154843086490278,Jueves,4
603535,3,73.46307205261445,Jueves,4
64150302,3,38.7573951487746,Jueves,4
603535,1,513.7056632553665,Jueves,4
611711,1,27.661522352415773,Martes,2
64150302,4,38.7573951487746,Jueves,4
603535,4,73.46307205261445,Jueves,4
611711,2,26.71884070065487,Martes,2
64150302,5,34.51316505748981,Jueves,4
603227,1,32.04685674057016,Jueves,4
603535,5,92.10444403101656,Jueves,4
611711,3,33.35080467139316,Martes,2
603227,2,16.154843086490278,Jueves,4
603535,2,92.10444403101656,Jueves,4
611711,4,33.35080467139316,Martes,2
603227,3,20.38429315051728,Jueves,4
603227,4,42.656853645661094,Jueves,4
603227,5,42.656853645661094,Jueves,4
603232,1,26.733123994909874,Jueves,4
610744,1,40.86160691390457,Martes,2
603232,2,43.61150468354989,Jueves,4
610744,3,40.86160691390457,Martes,2
611762,1,42.79801000649353,Martes,2
603232,4,8.79350702865088,Jueves,4
610744,2,34.84426976911841,Martes,2
611762,2,40.86160691390457,Martes,2
603232,3,23.147815086604165,Jueves,4
611762,3,38.95328677866357,Martes,2
85007802,1,27.2422313239996,Martes,2
603235,1,32.360090828184994,Jueves,4
611724,1,27.2422313239996,Martes,2
85007802,2,26.00965202938257,Martes,2
603235,2,34.850505466722424,Jueves,4
611724,2,26.00965202938257,Martes,2
85007802,3,27.302542759288297,Martes,2
603235,3,55.66175913522848,Jueves,4
611724,3,22.179434446184462,Martes,2
85007802,4,24.794948388802215,Martes,2
603159,1,48.497769910206785,Jueves,4
611724,4,22.179434446184462,Martes,2
85007802,5,22.179434446184462,Martes,2
603159,2,46.48577210777106,Jueves,4
610814,1,24.610389125857786,Martes,2
611724,5,22.179434446184462,Martes,2
610814,2,23.771687554191903,Martes,2
611713,1,30.103283698192183,Miércoles,3
611713,4,12.564275061173856,Miércoles,3
85008001,1,31.52985734648466,Martes,2
606223,1,18.211366539614055,Martes,2
611713,2,36.905103133684456,Miércoles,3
85008001,2,26.71884070065487,Martes,2
606223,2,27.36352395899076,Martes,2
610048,1,46.9738128074432,Martes,2
611713,3,33.874134004683434,Miércoles,3
85008001,3,33.35080467139316,Martes,2
606223,3,10.870558920063422,Martes,2
610048,2,24.96967308255604,Martes,2
611708,1,40.86160691390457,Miércoles,3
85008001,4,36.905103133684456,Martes,2
606223,4,15.230325785331429,Martes,2
610065,1,22.324367602001125,Martes,2
611708,2,36.83850281470343,Miércoles,3
85008008,1,23.899936571787645,Martes,2
606223,5,14.814065634281313,Martes,2
610065,2,30.08047149773201,Martes,2
611708,3,38.95328677866357,Miércoles,3
85008008,2,26.00965202938257,Martes,2
610065,3,32.54507620817641,Martes,2
611721,1,31.52985734648466,Miércoles,3
85008008,3,28.815554910872926,Martes,2
610065,4,32.54507620817641,Martes,2
611721,2,30.103283698192183,Miércoles,3
85008008,4,27.302542759288297,Martes,2
611721,3,27.13940994988884,Miércoles,3
85008008,5,29.26771866789409,Martes,2
611721,4,33.874134004683434,Miércoles,3
85007803,1,23.771687554191903,Jueves,4
85007803,2,28.114141617623467,Jueves,4
610830,1,36.06325416678449,Jueves,4
603598,1,8.337596826905854,Miércoles,3
610830,2,43.67200107309372,Jueves,4
603598,2,9.351953972535267,Miércoles,3
610830,3,33.35080467139316,Jueves,4
603595,1,8.337596826905854,Miércoles,3
609966,1,20.55817429433165,Martes,2
610830,4,31.52985734648466,Jueves,4
611757,1,26.782818253453783,Jueves,4
603595,2,9.351953972535267,Miércoles,3
609966,2,23.63220254187315,Martes,2
610833,1,26.71884070065487,Jueves,4
611757,2,32.834380453777435,Jueves,4
603798,1,8.337596826905854,Miércoles,3
603852,1,17.498501421770474,Martes,2
609966,3,55.40731766722364,Martes,2
610833,2,30.103283698192183,Jueves,4
611860,1,31.212489120733913,Jueves,4
603798,2,11.633619374332692,Miércoles,3
603874,1,51.36372288266304,Martes,2
606146,1,27.555579880501746,Martes,2
609966,4,22.324367602001125,Martes,2
610833,3,33.35080467139316,Jueves,4
611814,1,23.899936571787645,Jueves,4
603660,1,17.19726402123378,Miércoles,3
603874,2,23.603141787237373,Martes,2
606146,2,26.40180590182281,Martes,2
610833,4,28.697399134249977,Jueves,4
611814,2,26.00965202938257,Jueves,4
603660,2,19.289493713717945,Miércoles,3
603874,3,68.07691024414427,Martes,2
606146,3,31.491132598946887,Martes,2
610884,1,11.178404948229279,Jueves,4
611814,3,24.794948388802215,Jueves,4
603660,3,64.89594815334296,Miércoles,3
603826,1,35.424216294317546,Martes,2
606146,4,16.448219523555665,Martes,2
610884,2,11.178404948229279,Jueves,4
611814,4,31.88651777125741,Jueves,4
603738,1,103.52877634161464,Jueves,4
603826,3,31.601429235478054,Martes,2
606150,1,26.40180590182281,Martes,2
610835,1,37.547207950356494,Jueves,4
611814,5,22.179434446184462,Jueves,4
603738,2,99.53913768730881,Jueves,4
603826,2,35.20664501865756,Martes,2
606150,2,27.555579880501746,Martes,2
610835,2,36.26763036389148,Jueves,4
611797,1,24.610389125857786,Jueves,4
603738,6,74.1971324095176,Jueves,4
603840,1,50.14686635678007,Martes,2
606150,3,41.40368975737349,Martes,2
609973,1,50.946342749579436,Martes,2
610835,3,42.89276029989985,Jueves,4
611797,2,28.052037356939117,Jueves,4
603738,7,83.22400106331608,Jueves,4
603840,2,23.043960413629517,Martes,2
606150,4,46.075039083588564,Martes,2
609973,2,24.96967308255604,Martes,2
611127,1,31.52985734648466,Jueves,4
611799,1,31.52985734648466,Jueves,4
603738,3,40.04055384670545,Jueves,4
603840,3,23.95517677264893,Martes,2
606359,1,12.971475941571972,Martes,2
611127,2,30.103283698192183,Jueves,4
611799,2,30.103283698192183,Jueves,4
603738,4,130.51801998526813,Jueves,4
603840,4,19.16332084397265,Martes,2
606359,2,12.457209199483204,Martes,2
611127,3,36.905103133684456,Jueves,4
611799,3,28.697399134249977,Jueves,4
603738,5,134.38965902123792,Jueves,4
606359,3,14.895466189629119,Martes,2
611127,4,36.905103133684456,Jueves,4
611799,4,33.874134004683434,Jueves,4
603734,1,8.337596826905854,Jueves,4
606359,4,14.27178120951202,Martes,2
609978,1,34.95861427250197,Martes,2
603734,2,9.351953972535267,Jueves,4
606359,5,12.116741119146152,Martes,2
609978,2,37.71095662911499,Martes,2
603647,1,224.28922968204517,Jueves,4
606359,6,12.345063191428581,Martes,2
609978,3,37.961977785696604,Martes,2
67252601,1,8.947169166269529,Martes,2
603647,2,23.070983684472033,Jueves,4
606359,7,24.90635979470221,Martes,2
67252601,2,14.022965260952773,Martes,2
603647,3,58.3244279658127,Jueves,4
606359,8,31.555394794569978,Martes,2
67252602,1,8.947169166269529,Martes,2
603686,1,9.351953972535267,Jueves,4
606392,1,25.34090575788513,Miércoles,3
610115,1,94.21863140524685,Miércoles,3
67252602,2,15.7193065791468,Martes,2
603686,2,9.351953972535267,Jueves,4
606392,2,37.35978016009821,Miércoles,3
610115,2,37.71095662911499,Miércoles,3
67252801,1,28.783407729006964,Martes,2
603720,1,11.633619374332692,Jueves,4
606352,1,15.859074158835334,Jueves,4
610115,3,55.61506905911067,Miércoles,3
67252801,2,38.66732766598179,Martes,2
603720,2,28.27691456841234,Jueves,4
606352,2,15.230325785331429,Jueves,4
67252801,3,23.043960413629517,Martes,2
603617,1,257.5213029750529,Jueves,4
606352,3,18.211366539614055,Jueves,4
67252801,4,23.95517677264893,Martes,2
603617,2,11.633619374332692,Jueves,4
606352,4,18.211366539614055,Jueves,4
67252802,1,20.16287767987432,Martes,2
603606,1,138.47718379272305,Jueves,4
606352,5,18.211366539614055,Jueves,4
67252802,2,31.601429235478054,Martes,2
603606,2,133.14075517141043,Jueves,4
606125,1,18.34339992898584,Jueves,4
610111,1,21.843906277487847,Jueves,4
67252802,3,39.60562338468215,Martes,2
603606,3,174.57723814028412,Jueves,4
606125,2,18.211366539614055,Jueves,4
610111,2,23.56370867047645,Jueves,4
603606,4,179.75583378594297,Jueves,4
606125,3,15.093214799167116,Jueves,4
610111,3,23.72055935612701,Jueves,4
606125,4,14.814065634281313,Jueves,4
610111,4,31.961738954624625,Jueves,4
606125,5,27.36352395899076,Jueves,4
610111,5,35.536895492107384,Jueves,4
606120,1,26.40180590182281,Jueves,4
610123,1,21.843906277487847,Jueves,4
606120,2,27.555579880501746,Jueves,4
610123,2,47.539129715632896,Jueves,4
606120,3,41.40368975737349,Jueves,4
610123,3,19.290748473655427,Jueves,4
606120,4,41.40368975737349,Jueves,4
610123,4,44.55981632698914,Jueves,4
606112,1,18.34339992898584,Jueves,4
610123,5,34.580482892448245,Jueves,4
606112,2,10.237633416743467,Jueves,4
610163,1,39.06191851460922,Jueves,4
606112,3,18.211366539614055,Jueves,4
610163,2,20.76398054561764,Jueves,4
606112,4,15.093214799167116,Jueves,4
610163,3,34.95861427250197,Jueves,4
606112,5,30.450799029346946,Jueves,4
610191,1,20.55817429433165,Jueves,4
605989,1,10.237633416743467,Jueves,4
610191,2,44.740977281249286,Jueves,4
605989,2,18.34339992898584,Jueves,4
610191,3,22.324367602001125,Jueves,4
605989,3,14.814065634281313,Jueves,4
610191,4,40.351694341773246,Jueves,4
605989,4,15.093214799167116,Jueves,4
610177,1,46.9738128074432,Jueves,4
605989,5,38.57998491556121,Jueves,4
610177,2,24.96967308255604,Jueves,4
606009,1,27.755359320436327,Jueves,4
610254,1,34.95861427250197,Jueves,4
606009,2,15.490541294016866,Jueves,4
610254,2,37.71095662911499,Jueves,4
606009,3,22.415131124426065,Jueves,4
610254,3,76.08081070609563,Jueves,4
606009,4,46.075039083588564,Jueves,4
606015,1,23.996331294743644,Jueves,4
606015,2,15.490541294016866,Jueves,4
606015,3,22.415131124426065,Jueves,4
606015,4,16.448219523555665,Jueves,4
610302,1,24.91386486542857,Jueves,4
610302,2,22.176749145264157,Jueves,4
610302,3,30.08047149773201,Jueves,4
610302,4,33.4451943771209,Jueves,4
610288,1,10.734465075616217,Jueves,4
610288,2,19.495633123618465,Jueves,4
606025,1,61.793707119310895,Jueves,4
610288,4,48.7087052537929,Jueves,4
606025,2,36.255776419293426,Jueves,4
610288,3,18.072740107595234,Jueves,4
606025,3,92.66278391230696,Jueves,4
610288,5,15.960363463226633,Jueves,4
610288,6,28.610454200421252,Jueves,4
603926,1,8.947169166269529,Martes,2
608336,1,31.736462814542012,Martes,2
603926,2,15.7193065791468,Martes,2
608336,2,17.49405079441309,Martes,2
612115,1,27.752220678364573,Martes,2
603900,1,10.473767969968382,Miércoles,3
608336,3,21.872917215160637,Martes,2
612115,2,28.004198653057752,Martes,2
603900,2,22.792377404505487,Miércoles,3
608336,4,17.72608719886179,Martes,2
612115,3,34.41034658738677,Martes,2
608336,5,17.72608719886179,Martes,2
612115,4,29.366523319866136,Martes,2
69087201,1,46.855591948257675,Miércoles,3
608365,1,22.096046291498613,Martes,2
610012,1,48.7087052537929,Jueves,4
612115,5,46.03695004574118,Martes,2
69087201,2,40.201559991710404,Miércoles,3
608365,2,18.189024173713555,Martes,2
610012,2,39.33189995313873,Jueves,4
612113,1,23.379451874595283,Martes,2
69087201,3,40.201559991710404,Miércoles,3
608365,3,12.341527964285946,Martes,2
610012,3,36.86693989114063,Jueves,4
612113,2,58.5045925632181,Martes,2
69087201,4,47.99934005731223,Miércoles,3
608365,4,13.484952872339596,Martes,2
610012,4,28.75161702167013,Jueves,4
612113,3,33.024222467213924,Martes,2
69087102,1,54.43559418676266,Miércoles,3
608338,1,15.029715985661467,Martes,2
610012,5,29.401750231895388,Jueves,4
612118,1,19.576589583564655,Martes,2
69087102,2,43.15011920883263,Miércoles,3
608338,4,27.361730062979582,Martes,2
610012,6,29.401750231895388,Jueves,4
612118,2,28.004198653057752,Martes,2
69087102,3,34.085926957888304,Miércoles,3
